"","ensembl","beta","p.value","prod"
"7046","FBgn0037151",0.0418536067019823,0.00182263962432613,0.114649551036274
"9057","FBgn0041579",0.1122904616402,0.00184024063041939,0.307128492103019
"6271","FBgn0035904",0.0190712623593144,0.00186575430654631,0.0520482507486462
"7993","FBgn0038732",0.0185817740749235,0.00188658163687859,0.0506227804537193
"5382","FBgn0034299",0.0189724287016107,0.00193734656709225,0.0514682657505121
"6582","FBgn0036428",0.015578313167376,0.00194279326923248,0.0422417397542055
"9168","FBgn0044810",0.149951844402675,0.00195548737280012,0.406181306379216
"11172","FBgn0262531",0.055223724070643,0.00198489903971114,0.149228947771028
"6811","FBgn0036787",0.0317277906710055,0.00202170618323771,0.085483614056147
"1184","FBgn0012042",0.0347341185497209,0.00213397740206809,0.0927682375508594
"5324","FBgn0034198",0.018910195326957,0.00214629517118394,0.0504582737222505
"2990","FBgn0030207",0.00653615312222012,0.0022841511408085,0.0172637788999482
"2695","FBgn0029672",0.0138522833476484,0.00236009873760913,0.0363909156233478
"4609","FBgn0032896",0.0236881945176983,0.00239129246860184,0.0620954585986053
"8902","FBgn0040582",0.0224918471770996,0.0024140548135668,0.0588668516440008
"4529","FBgn0032774",0.0311520103629332,0.00243184955004863,0.0814333269123824
"11428","FBgn0264489",0.0253837127261677,0.0024363919595001,0.0663340594326399
"4614","FBgn0032906",0.0123925870074543,0.00246716376255848,0.0323174134614754
"5434","FBgn0034399",0.0341517584364588,0.00246998186067082,0.0890440927468345
"5585","FBgn0034647",0.0226957820880389,0.00250342150308354,0.059042305938519
"789","FBgn0004797",0.0117868852358045,0.00251401977375184,0.030641555915098
"1218","FBgn0013733",0.0100647488377883,0.00255265419141238,0.0260979744070947
"251","FBgn0001208",0.0190192103563065,0.00269372156296001,0.0488726624874284
"5948","FBgn0035346",0.017209379198726,0.0027144306680157,0.0441647954787566
"30","FBgn0000083",0.0208838258007845,0.00272435900638217,0.0535614928153132
"1167","FBgn0011774",0.0141872702105679,0.00272719709752499,0.0363801825419284
"7115","FBgn0037290",0.0238123685149453,0.00273325061530215,0.0610387334503283
"7050","FBgn0037166",0.0260301607326479,0.0027627796655557,0.0666021683488426
"4163","FBgn0032139",0.050627253053726,0.00277281603384235,0.129457882741299
"11212","FBgn0262656",0.0116952503551897,0.00278787687549161,0.0298781649591487
"8473","FBgn0039532",0.00975474917480181,0.00282730965216909,0.0248612134590269
"1331","FBgn0015037",0.0354509100313889,0.00283276691844915,0.090321444218772
"10384","FBgn0085261",0.0176460064723415,0.0028590781126501,0.0448874521003299
"5280","FBgn0034126",0.0164672130031881,0.00286409204011369,0.0418763372300388
"8165","FBgn0039017",0.026609408916637,0.00286851413768325,0.0676502446350159
"72","FBgn0000244",0.00998770420255346,0.00287630203362268,0.0253804094602496
"6437","FBgn0036198",0.0146126457014149,0.00291010472508431,0.0370590048301874
"990","FBgn0010412",0.00593233047589258,0.00291879828973717,0.015037247067953
"343","FBgn0002525",0.0104636898962023,0.002941873099682,0.0264875341536148
"528","FBgn0003328",0.0338540717078727,0.00296429423062074,0.0855857572966672
"506","FBgn0003257",0.0150350987481143,0.00306587101408978,0.0377899106202979
"4525","FBgn0032770",0.0106798180685737,0.00317677045856852,0.0266783368097691
"5106","FBgn0033821",0.0315190332472655,0.00317881231216908,0.0787261960866378
"5172","FBgn0033945",0.0255016279123341,0.00319726648492763,0.063632201702621
"434","FBgn0002948",0.00688255391834994,0.00321890182642548,0.017153335919605
"1387","FBgn0015521",0.00456273123449346,0.0033304608691655,0.0113041468524936
"7955","FBgn0038660",0.0161441042522586,0.00335191358082671,0.0399519308190554
"5873","FBgn0035193",0.00439044501309563,0.00335222189736981,0.0108648904488577
"3009","FBgn0030246",0.00732652820251552,0.00335633456626142,0.0181268180544045
"930","FBgn0010238",0.0123255227817264,0.00338108853250591,0.0304556698747048
"639","FBgn0003965",0.0114213573670087,0.00338703967239836,0.0282128053021285
"9321","FBgn0050197",0.0146394873665743,0.00341202657460401,0.0361154337302684
"7095","FBgn0037248",0.02204470448348,0.00343810128513734,0.054311126934343
"10301","FBgn0064237",0.020469085951472,0.00345284282792815,0.050391270475846
"1562","FBgn0019936",0.0119607407783241,0.00368106665753945,0.0291127578394306
"7741","FBgn0038299",0.0729613062784733,0.00369025415633895,0.177510752055149
"8386","FBgn0039359",0.00531585655952026,0.00375464414090945,0.0128932444521931
"989","FBgn0010411",0.00360542518744909,0.00382248128380438,0.008716672906089
"4869","FBgn0033402",0.0207242248033872,0.00383570067605741,0.0500729454089128
"9806","FBgn0052103",0.0069804656825116,0.0038973208662629,0.0168175741223412
"8306","FBgn0039233",0.00652187797500305,0.00392943061730173,0.0156894886354119
"3809","FBgn0031560",0.0490398193786504,0.00411767087108449,0.116977053212896
"4641","FBgn0032961",0.0117214558438248,0.0041214359957439,0.0279551029958287
"10569","FBgn0086710",0.00969442414051529,0.00413672618687662,0.0231051400901705
"8851","FBgn0040368",0.0148045087298281,0.00414688117745326,0.0352684614955608
"3429","FBgn0030912",0.0222589984987745,0.00418455791404932,0.0529396983649528
"10913","FBgn0261067",0.00364460468788425,0.00419293616354485,0.00866498112986475
"10030","FBgn0052791",0.00838724159354706,0.00421929041868939,0.0199176907162628
"11254","FBgn0262954",0.0140915337863616,0.00422895426012731,0.0334500180520398
"8125","FBgn0038951",0.0150917016534821,0.00428212290518029,0.0357422938505617
"7840","FBgn0038470",0.00889790848095021,0.00429870875727611,0.0210583416843727
"5811","FBgn0035089",0.0579576743450427,0.00430306976929399,0.137140701632621
"9835","FBgn0052191",0.0197512487340407,0.00432207985680444,0.0466980198505551
"11203","FBgn0262610",0.00325800258683462,0.00444799999834079,0.00766228523574247
"2601","FBgn0028988",0.0244994119409899,0.00445547228573141,0.0576007206195576
"161","FBgn0000556",0.0116369534969767,0.00455567756734277,0.0272473101005661
"3554","FBgn0031117",0.00906886097085639,0.00459042335385254,0.0212043324268128
"306","FBgn0001967",0.0213290365332761,0.00462304560779751,0.0498048322011654
"4050","FBgn0031957",0.017357392140942,0.00465017319834537,0.0404866530133796
"4364","FBgn0032472",0.0280417974502482,0.00468563316375295,0.0653158439706574
"903","FBgn0010041",0.0119955415488788,0.00469995869907072,0.0279244926460398
"11017","FBgn0261606",0.00572189723318923,0.00472508794255802,0.0133067875819656
"7140","FBgn0037328",0.00890546675802437,0.00476636610552406,0.0206768249495985
"6492","FBgn0036290",0.0208565158478097,0.00483747133063933,0.0482907929469352
"879","FBgn0005666",0.0484807096831989,0.00489583477676832,0.111998838508664
"4527","FBgn0032772",0.000506638312254917,0.00502618101987397,0.00116464083620861
"9786","FBgn0052066",0.00640161851365329,0.00502650658175213,0.0147156164963644
"3765","FBgn0031489",0.0567711112435107,0.00504259122059249,0.130422898765539
"10695","FBgn0259209",0.0606512534796785,0.00505576451232423,0.139268206583189
"669","FBgn0004117",0.013202551795321,0.00506920613769492,0.0303006491566581
"11013","FBgn0261593",0.00554484883410868,0.00510779018284597,0.012707501305944
"10422","FBgn0085354",0.0181832636840899,0.00514877155049403,0.0416086964151747
"4809","FBgn0033289",0.0150780700905836,0.0051559922568145,0.034493916142383
"1731","FBgn0022936",0.00850911621188074,0.00521241839346198,0.0194259781702656
"2227","FBgn0027329",0.00670285449344172,0.00523733511174755,0.0152884713511076
"2785","FBgn0029831",0.0486268245401545,0.00526597117286492,0.110797266292923
"1025","FBgn0010621",0.0317503751543323,0.00529277059931988,0.0722739164630029
"1233","FBgn0013771",0.0094666177661296,0.00535573926365202,0.0215003983732258
"6394","FBgn0036126",0.0157387300705202,0.00537359467760351,0.0357227479896792
"2309","FBgn0027584",0.0358154819904762,0.00551103929612745,0.0808988106239905
"2235","FBgn0027348",0.0198446322998466,0.00552267603347221,0.0448062116159103
"83","FBgn0000278",0.0199897513728984,0.005564478412243,0.0450684044584753
"4036","FBgn0031937",0.0192197846163328,0.0056644179993022,0.0431838713131113
"6871","FBgn0036876",0.0269584544315169,0.00574894617887539,0.0603980382632714
"4682","FBgn0033059",0.00969401614333623,0.00579543174035816,0.0216846824145581
"6083","FBgn0035583",0.0132660569730826,0.00586302976594352,0.0296082193909044
"7537","FBgn0037973",0.0428373244749322,0.00590010341953822,0.0954904095779556
"3403","FBgn0030870",0.00923135772085157,0.00603474631118191,0.020487530509991
"876","FBgn0005655",0.0130994404097665,0.00617500759188732,0.0289414124663306
"5513","FBgn0034511",0.0277242434279578,0.00626584040351961,0.0610770813645302
"457","FBgn0003067",0.0305284404285445,0.00642384980720663,0.0669245881986412
"7994","FBgn0038733",0.0180996271464417,0.00646975171113915,0.0396221179660328
"3154","FBgn0030484",0.052008508660333,0.00649717030698283,0.113756949742079
"2940","FBgn0030086",0.0114669666969928,0.00651994759230779,0.0250639900572875
"3007","FBgn0030244",0.0165359963522769,0.00655830853334174,0.0361015221031056
"198","FBgn0000721",0.0101724992419369,0.0065815297602977,0.0221930684703734
"10325","FBgn0082598",0.00473914597991714,0.00659690872016628,0.0103344638219736
"5480","FBgn0034468",0.0394458292713187,0.00661422014605139,0.0859730272322558
"11601","FBgn0266719",0.0275455648109132,0.00670043324506317,0.0598812238798513
"5514","FBgn0034512",0.0299718551368061,0.00676584562145791,0.0650292721881667
"1496","FBgn0016684",0.00168478592814848,0.00676677097535826,0.00365534275561061
"2652","FBgn0029508",0.0140627254038157,0.00677218576546098,0.0305058643319542
"6595","FBgn0036449",0.0112066947019438,0.00677383412520479,0.0243091748707755
"6486","FBgn0036277",0.00822656755737998,0.00678209941459712,0.01784042931469
"976","FBgn0010388",0.0282145452711801,0.00682528079353893,0.0611093045543274
"1427","FBgn0015756",0.00479410585147202,0.0068376689206707,0.0103796798979279
"4357","FBgn0032456",0.00646688831397667,0.00689848484435033,0.0139765383472864
"92","FBgn0000308",0.00686174378377033,0.00693057186406012,0.0148160894038113
"327","FBgn0002069",0.0185639499281165,0.00698918092379749,0.0400159625509448
"9024","FBgn0041180",0.0184901609588873,0.00700310717155231,0.039840920434345
"3699","FBgn0031389",0.0257757533745443,0.00702460008479347,0.0555049504417994
"2748","FBgn0029762",0.0103689307824517,0.00708364982859088,0.0222905354935637
"3567","FBgn0031145",0.00688870139032959,0.00709582323897985,0.0148038000791279
"9224","FBgn0046763",0.0123811107253744,0.00716417575877074,0.0265554243708998
"4744","FBgn0033174",0.0300303354312259,0.00731958169125554,0.0641301938654668
"5402","FBgn0034330",0.003909271952706,0.00741023003378534,0.0083274072293116
"2569","FBgn0028936",0.0127900516879976,0.00757216507975763,0.0271248848801988
"768","FBgn0004629",0.0126778302778732,0.00765841056973791,0.0268245311464474
"2619","FBgn0029093",0.00992709337913756,0.0077233156726844,0.0209679690515906
"1411","FBgn0015591",0.0152804711968694,0.00776439432925014,0.0322401502952786
"6583","FBgn0036433",0.0149343738921409,0.00776941897471875,0.0315057262823876
"16","FBgn0000044",0.0432297465270911,0.00780822272860637,0.0911044345142682
"1297","FBgn0014455",0.0363375037968592,0.00782911870881424,0.0765372162895449
"398","FBgn0002789",0.0490773088680507,0.00786367667244827,0.103277030023354
"4207","FBgn0032213",0.0156167573480929,0.00795525981761901,0.0327849713214695
"2918","FBgn0030048",0.0203407070394598,0.00796990202305232,0.0426859300917733
"10178","FBgn0053494",0.0127505915287237,0.0079780013211001,0.0267520912653068
"2042","FBgn0025879",0.0108892982952397,0.00805195934466756,0.022803262426666
"2970","FBgn0030158",0.0184220286630585,0.00819938101110164,0.0384323849664559
"7030","FBgn0037126",0.0380935783928854,0.00826674398438435,0.0793361819466923
"6191","FBgn0035767",0.00749584322774143,0.00838891266172106,0.015563576770497
"1127","FBgn0011661",0.00551977729476956,0.008488549476251,0.0114323779069283
"8600","FBgn0039735",0.0146899191497122,0.00866168678314475,0.0302964528957177
"4731","FBgn0033153",0.0150630930583893,0.00878858690916567,0.0309709386588492
"8022","FBgn0038774",0.00813669289754474,0.00879944461699819,0.0167253362684792
"4051","FBgn0031959",0.00965278113991549,0.00879954415616036,0.0198416760558405
"18","FBgn0000046",0.0132767751926474,0.00880071626611801,0.027290172165999
"4612","FBgn0032900",0.0239410034684799,0.00882419357222479,0.0491826013170875
"8218","FBgn0039099",0.00924779035630095,0.00898638153648245,0.0189248182561386
"11117","FBgn0262035",0.0122252394499836,0.00909522945938378,0.0249539917666463
"1045","FBgn0010894",0.0131612435377447,0.00918822482518365,0.026806404766887
"7329","FBgn0037635",0.0267468108393411,0.00928441152768537,0.0543560891201665
"389","FBgn0002772",0.0103754611757053,0.00932368696599278,0.0210664641546558
"4308","FBgn0032377",0.00811835038678185,0.00932838604474622,0.0164818221001182
"1961","FBgn0025583",0.012498387555112,0.00975063046739205,0.0251338487046203
"6916","FBgn0036939",0.0137751613171772,0.00976617492771885,0.0276918693193136
"8220","FBgn0039102",0.0327811148780202,0.00978249190497106,0.0658753058856854
"5191","FBgn0033978",0.0377908851074074,0.00984309958599057,0.0758413225851784
"7359","FBgn0037678",0.00620909775024572,0.00987881548514237,0.012451073456494
"2845","FBgn0029937",0.00874633708935324,0.0100740714287071,0.0174646419423899
"8771","FBgn0040153",0.0110094608271251,0.0100905545415689,0.0219758192386125
"6163","FBgn0035714",0.00778449700274916,0.0103293605194697,0.0154594393881858
"2045","FBgn0026015",0.00883709577741915,0.0103590315749105,0.0175388146987454
"3848","FBgn0031629",0.00626965349533942,0.0105016033478197,0.0124060416768559
"1723","FBgn0022770",0.00588040383434446,0.0105804257627611,0.0116167192848489
"10818","FBgn0260474",0.057401764156112,0.0106107261467625,0.113325713813365
"3559","FBgn0031128",0.0199968346129502,0.0106884711969376,0.0394154489299305
"1231","FBgn0013767",0.0145457669718441,0.0107139060486005,0.0286559197336919
"3326","FBgn0030749",0.0135346575966897,0.0107431086109878,0.0266479817572052
"1139","FBgn0011705",0.0217339577006392,0.0108368248534162,0.0427093556298025
"1072","FBgn0011277",0.0151076491812091,0.0108530078676625,0.0296782196536965
"971","FBgn0010381",0.0286755888206284,0.0109470132181993,0.0562243519549847
"2233","FBgn0027342",0.0115439528120515,0.0110118099238255,0.0226046906929163
"5433","FBgn0034398",0.0156912310392156,0.0110282955472636,0.0307154530118226
"58","FBgn0000181",0.00503915860756327,0.0111582702780346,0.00983846900382474
"1831","FBgn0024222",0.0160822084679057,0.0111697351722122,0.0313917813825764
"9686","FBgn0051769",0.0329598430565577,0.0113953765438881,0.0640499177105796
"1006","FBgn0010470",0.0133220652407846,0.0114196233497633,0.0258760897080562
"1634","FBgn0020513",0.0238391097927315,0.0114201447954803,0.0463033797345461
"3498","FBgn0031026",0.0168598071119058,0.011479119550738,0.0327095671388281
"2449","FBgn0028526",0.0315359100687508,0.0115319379418803,0.0611196748787322
"255","FBgn0001218",0.00257516655466093,0.0115330265609528,0.00499081881490048
"10034","FBgn0052801",0.0117953335034401,0.0116399302324587,0.0228127603126256
"5185","FBgn0033968",0.0225073872662735,0.0117046232544082,0.043476227173882
"385","FBgn0002733",0.00978691753860317,0.0118299347292415,0.0188595628511721
"7476","FBgn0037874",0.00783376970713983,0.0118595883603438,0.0150872951067249
"625","FBgn0003888",0.0652140298973031,0.0118653162648144,0.125584006088258
"366","FBgn0002593",0.0105325644564895,0.0118957182050865,0.0202710718456491
"11352","FBgn0263706",0.00793487303499865,0.0119140681196778,0.0152662190010142
"8635","FBgn0039789",0.0136877246180747,0.0119381331772972,0.0263223647141974
"2882","FBgn0029990",0.0192613470697393,0.012015838438513,0.0369865231185654
"628","FBgn0003891",0.00402005112014312,0.0120511821363703,0.00771435890407226
"5646","FBgn0034743",0.00848535997512041,0.0121062767301796,0.016266345153207
"2674","FBgn0029642",0.0160479253146245,0.012112657656217,0.0307600302680273
"511","FBgn0003274",0.00711602691467574,0.0121752271281552,0.0136237966865424
"1144","FBgn0011722",0.0329326352712389,0.0122090118717833,0.0630106527228225
"8907","FBgn0040606",0.0218839040102298,0.0122812109961872,0.0418148623237969
"8318","FBgn0039255",0.00591724429756721,0.0125865804286116,0.0112433099997436
"7091","FBgn0037240",0.00851514741767097,0.0127202551014303,0.0161404975144567
"5840","FBgn0035142",0.00488994861151698,0.0127215272864004,0.00926870564414397
"856","FBgn0005593",0.00745306796050473,0.0127696692619251,0.0141147717805564
"8750","FBgn0040066",0.00912652230524572,0.0128470566062515,0.017260045784136
"11411","FBgn0264291",0.0112344125130814,0.0129546171620182,0.0212058008826035
"6297","FBgn0035949",0.00948725964806163,0.0130228535471053,0.0178862722054114
"2744","FBgn0029754",0.0168183166271327,0.0131689394352101,0.0316259900413932
"10272","FBgn0060296",0.0239540277112223,0.0132187473074864,0.0450050596036815
"6109","FBgn0035623",0.0150993046608211,0.013255870022754,0.0283503300572483
"8990","FBgn0040922",0.020637932982554,0.0132912950877737,0.0387256923060784
"1198","FBgn0013325",0.00695003783480714,0.013317661981812,0.013035296446813
"7539","FBgn0037975",0.00485368257424872,0.0134186863754384,0.00908750133440577
"5487","FBgn0034479",0.0111883597971003,0.013526202089648,0.0209090767442484
"10290","FBgn0063494",0.024811361850537,0.0135352002079323,0.0463609058536589
"8447","FBgn0039483",0.014832359346298,0.0135532153526507,0.027706219270626
"10520","FBgn0086368",0.00671076885428387,0.013795700226482,0.0124837497115354
"7728","FBgn0038277",0.003071535216159,0.0138336275969338,0.00571018029864661
"5303","FBgn0034162",0.0164696179659114,0.0139461758606716,0.0305601150066531
"3340","FBgn0030773",0.00242310971391668,0.0141215722828861,0.00448303634529372
"10357","FBgn0085195",0.0199483647716243,0.0141448616624693,0.036892531653949
"7109","FBgn0037279",0.00713567852489107,0.0141860231915632,0.0131877281601593
"1269","FBgn0014037",0.00726236805446621,0.0142909857044974,0.0133986174516404
"8739","FBgn0040007",0.00456301163681324,0.0143024298869044,0.00841688642248375
"115","FBgn0000406",0.0397231694272549,0.0143480446651099,0.0732180350748142
"3558","FBgn0031127",0.0182900408773188,0.0148975338149133,0.0334138126702929
"3002","FBgn0030239",0.00939732864216526,0.0149140409102054,0.0171633249170595
"4352","FBgn0032451",0.00645542532678384,0.0149845111047372,0.0117770031076418
"8994","FBgn0040941",0.0205861155483682,0.0149915552471906,0.0375522308264809
"6018","FBgn0035480",0.00678404218124953,0.0150715211952929,0.012359459158296
"11101","FBgn0261989",0.0198597368968639,0.0152155883785028,0.0360992671606104
"8346","FBgn0039302",0.00617497366068159,0.0152247720894383,0.0112227009390886
"988","FBgn0010409",0.00929702852521282,0.0152262977329049,0.0168964724704675
"4061","FBgn0031977",0.0151606024334761,0.0154301497969111,0.0274654000300677
"8906","FBgn0040602",0.0401795899639298,0.0154316070747469,0.0727888969106065
"3244","FBgn0030624",0.0182292154894214,0.0156211866444543,0.0329271763385671
"9578","FBgn0051445",0.0108451967854231,0.0157838975507787,0.0195407209874872
"480","FBgn0003139",0.0046671601151423,0.0158001594495898,0.00840713534238258
"5162","FBgn0033926",0.0368061670150268,0.01584429461452,0.0662557783509587
"3491","FBgn0031011",0.000698729965601336,0.0158637120055737,0.00125743108034124
"8974","FBgn0040837",0.0182049384738646,0.0159913946226324,0.0326981386618885
"1612","FBgn0020385",0.0431193628919013,0.0161689183713611,0.0772405353739362
"1002","FBgn0010438",0.0125894367777706,0.0161932373893704,0.0225434803931387
"939","FBgn0010278",0.0174849884025431,0.0162504725277862,0.0312829873486329
"8754","FBgn0040071",0.00738332130587637,0.0164586180503577,0.0131689408560308
"917","FBgn0010173",0.00711382334798083,0.0165881879262966,0.0126640358162944
"2906","FBgn0030027",0.0192690324376948,0.0167066584564404,0.0342431980552017
"8816","FBgn0040319",0.00324896492757621,0.0167283613327268,0.00577193759341201
"4715","FBgn0033127",0.0135176219219307,0.0167435490471344,0.0240093577183931
"3119","FBgn0030425",0.0251039687098886,0.0167876481180744,0.0445597990772849
"2847","FBgn0029940",0.0190356788850003,0.0168001083840206,0.0337823892988764
"2717","FBgn0029713",0.00767069115798029,0.0170227242962852,0.0135692297077083
"5105","FBgn0033820",0.016729754720886,0.0171222447323758,0.0295520962144068
"6186","FBgn0035760",0.00621789791735632,0.0172617150230817,0.0109616320825065
"11176","FBgn0262538",0.00462446616663717,0.0174615194254323,0.00812943216937688
"3474","FBgn0030991",0.0137299258330221,0.0174661894325419,0.0241344888091051
"10090","FBgn0053120",0.01545679288723,0.0174853080826478,0.0271626350106666
"8468","FBgn0039525",0.0221672364541915,0.0175513907244926,0.0389187613550891
"1815","FBgn0023541",0.00561147856574358,0.0176998768227318,0.00983147742220898
"10109","FBgn0053169",0.00927727598415724,0.0180782990983647,0.0161688302446105
"532","FBgn0003345",0.00745132428648396,0.01815231630623,0.0129732618959705
"6312","FBgn0035977",0.0187805377266753,0.0184089987034186,0.0325836664007673
"9026","FBgn0041182",0.0431584744133339,0.0184759950097573,0.0748105613464209
"4315","FBgn0032390",0.0401256077242924,0.018565930668274,0.0694687935798959
"7707","FBgn0038243",0.00937574240646632,0.0186383988822741,0.0162162034172371
"10231","FBgn0054003",0.0185209199072843,0.0186836128771067,0.0320141349655144
"3358","FBgn0030798",0.0100033307114712,0.0187522421163388,0.0172752199445866
"3186","FBgn0030538",0.0158669832837003,0.0188224617530471,0.0273756803499352
"3374","FBgn0030823",0.0169318945957994,0.0188434449659833,0.0292048039340502
"5653","FBgn0034761",0.0312060308708722,0.018886415861204,0.053794530415216
"7738","FBgn0038294",0.0113794001447784,0.0190203200766935,0.0195814689764674
"7063","FBgn0037186",0.00783761391780234,0.019170236964123,0.0134601027550533
"1011","FBgn0010504",0.0119593577375706,0.0192475810316837,0.0205177592854854
"10808","FBgn0260441",0.00445550481653375,0.0192641458842954,0.00764230571286322
"5176","FBgn0033951",0.00331982778138281,0.0192971262180229,0.00569186917349597
"9952","FBgn0052532",0.00662058398079994,0.0193158453477298,0.0113482521699603
"974","FBgn0010385",0.0121040266915444,0.0193588012571808,0.0207356688307425
"11337","FBgn0263594",0.00513332174931729,0.0195969626931866,0.00876674455195873
"781","FBgn0004657",0.00482242953370996,0.0196025172084587,0.00823520579891013
"9492","FBgn0051184",0.00634015515346719,0.019606517909071,0.0108264459576108
"8122","FBgn0038947",0.00328117399662786,0.0196774312916703,0.00559778650815134
"8182","FBgn0039043",0.0191218557706425,0.0197391294877784,0.0325964921966674
"11354","FBgn0263740",0.00578858130100199,0.0197564642413519,0.00986542572467052
"7097","FBgn0037250",0.00386504681761741,0.0198806162511058,0.00657664832277649
"1769","FBgn0023214",0.0186304867585624,0.0199241984953071,0.0316833623737644
"10864","FBgn0260855",0.00648911556145085,0.0202758945506878,0.0109862022726803
"3274","FBgn0030674",0.00603480131639164,0.0202988391143861,0.0102140750216479
"6470","FBgn0036249",0.0069345165716283,0.0204249978369132,0.0117182094811484
"6044","FBgn0035523",0.00899543248418457,0.020441020469968,0.015197760035554
"8331","FBgn0039274",0.011105195019828,0.0204709344039374,0.0187551455733915
"9874","FBgn0052280",0.0101835870135424,0.020479245605673,0.0171968812830562
"10112","FBgn0053177",0.00184032573530222,0.0205634103160266,0.00310445442431723
"2188","FBgn0026874",0.0123490070114236,0.0205650413927554,0.020831174545371
"263","FBgn0001230",0.0218356073767964,0.0207821805104737,0.0367342363493525
"2839","FBgn0029929",0.00978524043226934,0.020785560035899,0.0164611059322379
"1734","FBgn0022959",0.00702613141769602,0.0207900030867756,0.0118189749685893
"11065","FBgn0261811",0.00735821188416902,0.0208014142416645,0.0123758290859133
"6182","FBgn0035753",0.0112137806886044,0.021324965049092,0.0187394797954598
"3536","FBgn0031091",0.0183215294117259,0.0213380035316831,0.0306124581132181
"6332","FBgn0036007",0.00401686268211671,0.0213535870980159,0.00671028623911066
"3092","FBgn0030370",0.0242954656877221,0.021357823983617,0.0405841905160363
"10661","FBgn0259098",0.0094089077392386,0.0216436543632978,0.0156627208961234
"8966","FBgn0040813",0.0202559609279468,0.021659879815501,0.0337128861733853
"260","FBgn0001226",0.0125445372134884,0.0217181464194438,0.0208637888208397
"1097","FBgn0011509",0.00699388674679577,0.0218423302666201,0.0116147549271741
"6908","FBgn0036929",0.00809852622269045,0.0220051424688283,0.0134231113538502
"10653","FBgn0250871",0.0146685491496922,0.0220343090981496,0.024304327338081
"2076","FBgn0026192",0.00830577809035784,0.0221662486838742,0.0137403134692313
"8201","FBgn0039073",0.0336550884452365,0.0223474329759874,0.0555568896635306
"10957","FBgn0261393",0.0111252823712994,0.022469768521771,0.0183389310535632
"10737","FBgn0259711",0.0180703545716179,0.0225024156797596,0.0297758036387037
"3490","FBgn0031010",0.0192209940575671,0.0225127482158275,0.0316679617380335
"3860","FBgn0031643",0.0102705571189652,0.0225701942131855,0.0169101097854192
"1132","FBgn0011674",0.0165467624015061,0.022582764895248,0.0272396589678445
"1625","FBgn0020443",0.00652107051622912,0.0226168976351638,0.0107308582348645
"7406","FBgn0037750",0.000802607706610123,0.0226464125017233,0.00132029014796413
"2684","FBgn0029658",0.0185029339086289,0.0228251964029082,0.0303741475830397
"3891","FBgn0031695",0.0142962263704269,0.0228884761403604,0.0234512884269548
"2975","FBgn0030164",0.0180589348472816,0.0229633344451362,0.0295979630357886
"1792","FBgn0023514",0.00612541952166361,0.0230923412017529,0.0100244452700651
"3438","FBgn0030929",0.0185136921146918,0.0231413684353963,0.0302811977915989
"3969","FBgn0031821",0.00635363486546905,0.023209885604248,0.0103839170092112
"8989","FBgn0040918",0.00324333233655521,0.0233170449498789,0.00529417728907356
"9068","FBgn0041627",0.0128451618270852,0.0234163924522541,0.0209437796081438
"1322","FBgn0015019",0.00681303564765967,0.0234193105835559,0.0111081497354208
"775","FBgn0004647",0.00714343514289708,0.023496415168562,0.0116366443659645
"1740","FBgn0023000",0.00648579064016577,0.0235211831898689,0.0105623749090585
"9544","FBgn0051326",0.0119848461309014,0.0235778038979591,0.0195052969138216
"8343","FBgn0039298",0.0183568816937753,0.0237624772783038,0.0298135636529491
"1891","FBgn0024897",0.00470255371569171,0.0240865097289917,0.00760979528710837
"3462","FBgn0030968",0.0203832219023219,0.0241004730114763,0.0329795319122912
"9792","FBgn0052075",0.00708962868072143,0.024103794316415,0.0114704136607972
"10877","FBgn0260936",0.00965247444804647,0.0241057916342636,0.0156165318630933
"1946","FBgn0025454",0.0634293833332803,0.0242443421193768,0.102463165927148
"11237","FBgn0262816",0.0145463732413233,0.0242457242915511,0.023497699849992
"11523","FBgn0265597",0.0123261591116158,0.024250656548203,0.0199101551367384
"7409","FBgn0037755",0.0112410102772799,0.024332540186741,0.0181408834678756
"3237","FBgn0030614",0.0181423777559798,0.0245786536607925,0.0291991031083618
"10846","FBgn0260748",0.0086924585577698,0.0248064842782057,0.0139551753110525
"9306","FBgn0050147",0.0103322151619325,0.0248258455697622,0.0165841967159579
"686","FBgn0004197",0.0135856166230161,0.0248509670795525,0.0218002508187134
"8093","FBgn0038893",0.00712075294623267,0.0249636875654701,0.0114123685221975
"4211","FBgn0032218",0.00675224645736856,0.0250968919995228,0.0108061605787036
"1400","FBgn0015571",0.010954655597782,0.0251541630374646,0.0175207680244008
"547","FBgn0003390",0.0291682632348793,0.0252037395047329,0.046626490187003
"5415","FBgn0034365",0.0164291463561755,0.0252110767387321,0.0262604889194265
"2661","FBgn0029552",0.0114036695124658,0.0252206449436672,0.0182258442303326
"2767","FBgn0029809",0.00504674059395966,0.0252686990263194,0.00806174981191271
"6345","FBgn0036030",0.00450283275531089,0.0256039335942261,0.00716712876300051
"597","FBgn0003676",0.0154140752680622,0.0256108812203297,0.0245326642134773
"969","FBgn0010379",0.00924525387846101,0.0256203005615487,0.0147130429093926
"11534","FBgn0265935",0.0114909031626199,0.0257189075998509,0.018267634366816
"10508","FBgn0086347",0.0173125108324574,0.0259409094950772,0.0274578984315241
"11296","FBgn0263216",0.0249161475866029,0.0260585512940366,0.0394684169128642
"1250","FBgn0014000",0.0381981321424672,0.0260666746211382,0.0605025703744213
