"","ensembl","p.value"
"8736","FBgn0261930",0.172603609598024
"8737","FBgn0052442",0.172469105952742
"8738","FBgn0050356",0.172322701336657
"8739","FBgn0025724",0.172266090668891
"8740","FBgn0051092",0.171854600730961
"8741","FBgn0034789",0.171692685540126
"8742","FBgn0024360",0.171460540325647
"8743","FBgn0265191",0.171347184832204
"8744","FBgn0033592",0.170912653320218
"8745","FBgn0010194",0.170657643643442
"8746","FBgn0033183",0.170629289114772
"8747","FBgn0031391",0.170615294407465
"8748","FBgn0039689",0.17056929297673
"8749","FBgn0030007",0.1705368014356
"8750","FBgn0034110",0.170482343891042
"8751","FBgn0034488",0.170365216396079
"8752","FBgn0261885",0.170338691243824
"8753","FBgn0003204",0.170098714492555
"8754","FBgn0030391",0.170027746189177
"8755","FBgn0039357",0.170012650460084
"8756","FBgn0038788",0.169837313302276
"8757","FBgn0036834",0.169803152380722
"8758","FBgn0038805",0.169731592525189
"8759","FBgn0039902",0.169719471939463
"8760","FBgn0027795",0.169665217230352
"8761","FBgn0050381",0.169440802531483
"8762","FBgn0035398",0.169147641561295
"8763","FBgn0029861",0.169022764638405
"8764","FBgn0030615",0.168605709057154
"8765","FBgn0027554",0.168509117359101
"8766","FBgn0261570",0.168437500002029
"8767","FBgn0035106",0.168183300365884
"8768","FBgn0027052",0.167960498135425
"8769","FBgn0040291",0.167820049535922
"8770","FBgn0037611",0.167493457163312
"8771","FBgn0010313",0.167423761482612
"8772","FBgn0038167",0.167335290395656
"8773","FBgn0010812",0.167292575224013
"8774","FBgn0001215",0.167123825131736
"8775","FBgn0034060",0.167079510359195
"8776","FBgn0015391",0.167036784931907
"8777","FBgn0002914",0.166789218338199
"8778","FBgn0032348",0.166613626311937
"8779","FBgn0030407",0.166594274236565
"8780","FBgn0032956",0.166192595379496
"8781","FBgn0035575",0.166151122479019
"8782","FBgn0261119",0.165989439889552
"8783","FBgn0037541",0.16597588368909
"8784","FBgn0002441",0.165912824299729
"8785","FBgn0040805",0.165901547938037
"8786","FBgn0052195",0.16584687732117
"8787","FBgn0024887",0.1658106893953
"8788","FBgn0000557",0.165768949139311
"8789","FBgn0032321",0.165618924371184
"8790","FBgn0028836",0.165537645098376
"8791","FBgn0030895",0.16536028745655
"8792","FBgn0038490",0.16501940345372
"8793","FBgn0039111",0.164942860278616
"8794","FBgn0052056",0.164920650027134
"8795","FBgn0035425",0.164816456707527
"8796","FBgn0039464",0.164526744997159
"8797","FBgn0037156",0.16450203430018
"8798","FBgn0036804",0.164489001083956
"8799","FBgn0025519",0.164269706834938
"8800","FBgn0031573",0.164039286056409
"8801","FBgn0038140",0.164029951005462
"8802","FBgn0034153",0.164003749832611
"8803","FBgn0030101",0.163853897231821
"8804","FBgn0032200",0.163803426082937
"8805","FBgn0040079",0.163502991946229
"8806","FBgn0030611",0.163472951904356
"8807","FBgn0027546",0.163471663626608
"8808","FBgn0052069",0.163451145855079
"8809","FBgn0051301",0.163410186999258
"8810","FBgn0037249",0.163350379635311
"8811","FBgn0250789",0.163332627437138
"8812","FBgn0033672",0.163227735478638
"8813","FBgn0031399",0.16300872362681
"8814","FBgn0031078",0.162551295154108
"8815","FBgn0038818",0.162531588474787
"8816","FBgn0033816",0.162470622046469
"8817","FBgn0041174",0.162300134206199
"8818","FBgn0033234",0.162226871809206
"8819","FBgn0035087",0.162050044610401
"8820","FBgn0000286",0.161791208876248
"8821","FBgn0027794",0.16156467292604
"8822","FBgn0034654",0.161381484089892
"8823","FBgn0029857",0.161224931321099
"8824","FBgn0037655",0.160956125635818
"8825","FBgn0036801",0.160818899941757
"8826","FBgn0001137",0.160783669894682
"8827","FBgn0001084",0.160723087540734
"8828","FBgn0040339",0.1604102728475
"8829","FBgn0260798",0.160334840028297
"8830","FBgn0034231",0.160183138571244
"8831","FBgn0259749",0.159973177521162
"8832","FBgn0036488",0.159884988047437
"8833","FBgn0032036",0.159749578559207
"8834","FBgn0264753",0.159744947120078
"8835","FBgn0034498",0.159732867384851
"8836","FBgn0031174",0.159464616835534
"8837","FBgn0027508",0.159346448714234
"8838","FBgn0037656",0.159294678395307
"8839","FBgn0027515",0.159229680312464
"8840","FBgn0030584",0.159206230349762
"8841","FBgn0038172",0.159176630681296
"8842","FBgn0265464",0.159055861963054
"8843","FBgn0062412",0.158957734816532
"8844","FBgn0024944",0.158923701353275
"8845","FBgn0034032",0.158818692678365
"8846","FBgn0023516",0.158723617142035
"8847","FBgn0039335",0.158517087815073
"8848","FBgn0086711",0.158512081801825
"8849","FBgn0021856",0.158360331942586
"8850","FBgn0026741",0.158343619596197
"8851","FBgn0039110",0.158276180752104
"8852","FBgn0015245",0.15823157065192
"8853","FBgn0259219",0.158124183038459
"8854","FBgn0034709",0.157990685916374
"8855","FBgn0260858",0.157977516159634
"8856","FBgn0053523",0.157967585537974
"8857","FBgn0262508",0.157790781612763
"8858","FBgn0029853",0.157750166384306
"8859","FBgn0033259",0.157672761822056
"8860","FBgn0030944",0.157517573960358
"8861","FBgn0039863",0.157449838551614
"8862","FBgn0029820",0.157388084759377
"8863","FBgn0000146",0.157174951568176
"8864","FBgn0025702",0.157129043600173
"8865","FBgn0017561",0.157003789695524
"8866","FBgn0085229",0.156912519460054
"8867","FBgn0030304",0.156844323326065
"8868","FBgn0020307",0.156807862552149
"8869","FBgn0040268",0.156764677052755
"8870","FBgn0039889",0.156763953797994
"8871","FBgn0039187",0.156548841317672
"8872","FBgn0085313",0.156533886186135
"8873","FBgn0037185",0.156316420339274
"8874","FBgn0036928",0.156240961113946
"8875","FBgn0034532",0.156191776291287
"8876","FBgn0053052",0.156167953515628
"8877","FBgn0023510",0.156129559290767
"8878","FBgn0035674",0.156094477320162
"8879","FBgn0030466",0.156013600519345
"8880","FBgn0032886",0.155871896294929
"8881","FBgn0013759",0.155662942413357
"8882","FBgn0039227",0.155611094061476
"8883","FBgn0002985",0.155546574659149
"8884","FBgn0035111",0.15551601861201
"8885","FBgn0052380",0.155426867672602
"8886","FBgn0030346",0.155001205595496
"8887","FBgn0029899",0.154938895731228
"8888","FBgn0053096",0.154938156828724
"8889","FBgn0040346",0.154891540560214
"8890","FBgn0026404",0.15471894978611
"8891","FBgn0023518",0.154387189077755
"8892","FBgn0033133",0.154107587829078
"8893","FBgn0014092",0.154042607111977
"8894","FBgn0040087",0.154013633407136
"8895","FBgn0031492",0.154005421665213
"8896","FBgn0030004",0.153945151594436
"8897","FBgn0002354",0.153904944343576
"8898","FBgn0032524",0.153747643426766
"8899","FBgn0010235",0.153498527628708
"8900","FBgn0263231",0.153445238011072
"8901","FBgn0030716",0.153354713829781
"8902","FBgn0010905",0.153219658672589
"8903","FBgn0032447",0.153162986298233
"8904","FBgn0027296",0.153088895165501
"8905","FBgn0031265",0.153081544703551
"8906","FBgn0030037",0.152705122515916
"8907","FBgn0033815",0.152699220293519
"8908","FBgn0038170",0.152693418183395
"8909","FBgn0002783",0.152493745996505
"8910","FBgn0038582",0.152226940501186
"8911","FBgn0031170",0.152110217984684
"8912","FBgn0032924",0.151977693898906
"8913","FBgn0263025",0.151971348624496
"8914","FBgn0011701",0.151798351904519
"8915","FBgn0041342",0.151710234398684
"8916","FBgn0029958",0.151695008721888
"8917","FBgn0034262",0.151462467250761
"8918","FBgn0013753",0.151425809451942
"8919","FBgn0039802",0.151422260660471
"8920","FBgn0034543",0.151402493617406
"8921","FBgn0037386",0.151306173711663
"8922","FBgn0033021",0.151246574097651
"8923","FBgn0051103",0.151129538382936
"8924","FBgn0022768",0.151115655642622
"8925","FBgn0262518",0.151096297285266
"8926","FBgn0034391",0.150967306326761
"8927","FBgn0034964",0.150882589527061
"8928","FBgn0038224",0.150817634273608
"8929","FBgn0027553",0.150468053975022
"8930","FBgn0038745",0.150467379728156
"8931","FBgn0261983",0.150407034352793
"8932","FBgn0034269",0.150278155469779
"8933","FBgn0032690",0.150231650407023
"8934","FBgn0021760",0.15019511422231
"8935","FBgn0036005",0.15015564622391
"8936","FBgn0034572",0.1501090420917
"8937","FBgn0028999",0.150067682745228
"8938","FBgn0033429",0.149710388547961
"8939","FBgn0031254",0.149632031386397
"8940","FBgn0000326",0.149525796830866
"8941","FBgn0023530",0.149287076853575
"8942","FBgn0035050",0.149205138770714
"8943","FBgn0037608",0.149158586464011
"8944","FBgn0260779",0.148682055229298
"8945","FBgn0015772",0.148568320161243
"8946","FBgn0036210",0.148405268346884
"8947","FBgn0031986",0.148159247253449
"8948","FBgn0004108",0.148103176739965
"8949","FBgn0003716",0.147981680993214
"8950","FBgn0010053",0.14792980510307
"8951","FBgn0034595",0.147785076589438
"8952","FBgn0036887",0.147678928817887
"8953","FBgn0029950",0.147670912007169
"8954","FBgn0027550",0.147632934167617
"8955","FBgn0032818",0.147501791086473
"8956","FBgn0026479",0.147259137911221
"8957","FBgn0023169",0.147226415450677
"8958","FBgn0037315",0.147138780421257
"8959","FBgn0036505",0.147126950327147
"8960","FBgn0045852",0.146981517965957
"8961","FBgn0033757",0.146934995706317
"8962","FBgn0037142",0.146883991631848
"8963","FBgn0028895",0.146756262357836
"8964","FBgn0038593",0.146734908446782
"8965","FBgn0046301",0.146694808358021
"8966","FBgn0034420",0.146316042112892
"8967","FBgn0020299",0.146291191473892
"8968","FBgn0002638",0.145954142513883
"8969","FBgn0051522",0.145928138530977
"8970","FBgn0036570",0.145733260324024
"8971","FBgn0017551",0.145624601402971
"8972","FBgn0035995",0.145608887122357
"8973","FBgn0031006",0.145368955550075
"8974","FBgn0022935",0.145141462092235
"8975","FBgn0033260",0.144821176300878
"8976","FBgn0034045",0.144564653838622
"8977","FBgn0030850",0.144462372249378
"8978","FBgn0005596",0.144379764549034
"8979","FBgn0035769",0.143956504776391
"8980","FBgn0033656",0.143942310148267
"8981","FBgn0027583",0.143906435636903
"8982","FBgn0034585",0.143552207114737
"8983","FBgn0032816",0.143496212724467
"8984","FBgn0015513",0.143276495707663
"8985","FBgn0038956",0.143238063209187
"8986","FBgn0053138",0.143107365486625
"8987","FBgn0037338",0.142994078544189
"8988","FBgn0040989",0.142877862868273
"8989","FBgn0004512",0.142803036684416
"8990","FBgn0038666",0.142598291215995
"8991","FBgn0032877",0.142132970212368
"8992","FBgn0036888",0.142116834996796
"8993","FBgn0035237",0.142113365888204
"8994","FBgn0031398",0.141940815869025
"8995","FBgn0026376",0.141924287640785
"8996","FBgn0030329",0.141805714123158
"8997","FBgn0025638",0.141781671134678
"8998","FBgn0028982",0.141772367425759
"8999","FBgn0025382",0.141697443812089
"9000","FBgn0031640",0.141629589165363
"9001","FBgn0037980",0.141593302463337
"9002","FBgn0044030",0.141556667329357
"9003","FBgn0033605",0.141555511405284
"9004","FBgn0031304",0.141407957962897
"9005","FBgn0034389",0.141171260896503
"9006","FBgn0004839",0.141116232531807
"9007","FBgn0036733",0.141073908111324
"9008","FBgn0259108",0.141049045215979
"9009","FBgn0035544",0.140961830543919
"9010","FBgn0001324",0.140800241708172
"9011","FBgn0032729",0.140512301650166
"9012","FBgn0020616",0.140364368434363
"9013","FBgn0029913",0.14010060956494
"9014","FBgn0004101",0.139997989770747
"9015","FBgn0004449",0.13993393464401
"9016","FBgn0264598",0.139887114703764
"9017","FBgn0035166",0.139677953984574
"9018","FBgn0037475",0.139570789665524
"9019","FBgn0034689",0.13945794260917
"9020","FBgn0030892",0.139437029702723
"9021","FBgn0032478",0.139421147478342
"9022","FBgn0027655",0.139398055469889
"9023","FBgn0028717",0.139065344323641
"9024","FBgn0052227",0.139030939541068
"9025","FBgn0039065",0.138937014646441
"9026","FBgn0043010",0.138880294019514
"9027","FBgn0051678",0.138819565734233
"9028","FBgn0025571",0.13867433613152
"9029","FBgn0035272",0.13853254796106
"9030","FBgn0265991",0.138483090853547
"9031","FBgn0030946",0.138476654754243
"9032","FBgn0026262",0.138469043674639
"9033","FBgn0033367",0.138429757538312
"9034","FBgn0039690",0.138219426941502
"9035","FBgn0001341",0.137998057161962
"9036","FBgn0037702",0.13793775192673
"9037","FBgn0030468",0.137844213323408
"9038","FBgn0039560",0.137407655881254
"9039","FBgn0036142",0.137360478406588
"9040","FBgn0039489",0.136937468339445
"9041","FBgn0035693",0.136836456297643
"9042","FBgn0004878",0.136750190264954
"9043","FBgn0036952",0.136641097987031
"9044","FBgn0036314",0.13660394962139
"9045","FBgn0032023",0.136391276986289
"9046","FBgn0034021",0.136388846084661
"9047","FBgn0261244",0.136250284583926
"9048","FBgn0085434",0.136197027029379
"9049","FBgn0263988",0.136178272043826
"9050","FBgn0031473",0.135764102691062
"9051","FBgn0051450",0.135730156852213
"9052","FBgn0043364",0.135533240336554
"9053","FBgn0261686",0.135399400437669
"9054","FBgn0032740",0.135137814716703
"9055","FBgn0266672",0.135124985266744
"9056","FBgn0038487",0.135093650991889
"9057","FBgn0032054",0.13487961326893
"9058","FBgn0037657",0.134825635614419
"9059","FBgn0036980",0.134763875414788
"9060","FBgn0024806",0.134722129096038
"9061","FBgn0035877",0.134580825065176
"9062","FBgn0032248",0.134302830089192
"9063","FBgn0037184",0.134244243245307
"9064","FBgn0033235",0.134190906349048
"9065","FBgn0039650",0.134165232411339
"9066","FBgn0263933",0.134137475071763
"9067","FBgn0036406",0.134128599625891
"9068","FBgn0035137",0.134078186356546
"9069","FBgn0039958",0.133866915375363
"9070","FBgn0000319",0.133729491551872
"9071","FBgn0033615",0.133707795837215
"9072","FBgn0034800",0.133423433295089
"9073","FBgn0052071",0.133404450052977
"9074","FBgn0038860",0.133382916709743
"9075","FBgn0036911",0.133282521788692
"9076","FBgn0052055",0.133076110231966
"9077","FBgn0004556",0.132940909901282
"9078","FBgn0261854",0.132877147417549
"9079","FBgn0032191",0.132765070056886
"9080","FBgn0025802",0.132631919547452
"9081","FBgn0011236",0.1323971501848
"9082","FBgn0263353",0.132384860618623
"9083","FBgn0024510",0.132340421680984
"9084","FBgn0037877",0.132220629018813
"9085","FBgn0035021",0.132219394196015
"9086","FBgn0035888",0.132076686547228
"9087","FBgn0003559",0.131943579771675
"9088","FBgn0038902",0.131650284876557
"9089","FBgn0033698",0.131591083810993
"9090","FBgn0035993",0.131499323932544
"9091","FBgn0010355",0.13146435524762
"9092","FBgn0004861",0.131458121724544
"9093","FBgn0037478",0.131427881239431
"9094","FBgn0037918",0.131005988636669
"9095","FBgn0031603",0.130939314858293
"9096","FBgn0039969",0.130925765912623
"9097","FBgn0050089",0.130884750190417
"9098","FBgn0036386",0.130713376054215
"9099","FBgn0034438",0.13051276265051
"9100","FBgn0027786",0.130493047752008
"9101","FBgn0052206",0.130380637329294
"9102","FBgn0031500",0.130376148526714
"9103","FBgn0030530",0.130253762138774
"9104","FBgn0040080",0.130112689130722
"9105","FBgn0032474",0.130112438360842
"9106","FBgn0030742",0.130052820821131
"9107","FBgn0034989",0.129983135842382
"9108","FBgn0003079",0.129773785095714
"9109","FBgn0000180",0.129248104596162
"9110","FBgn0035416",0.129202504648892
"9111","FBgn0021818",0.129117080825006
"9112","FBgn0024273",0.129103528060837
"9113","FBgn0039492",0.128942337609192
"9114","FBgn0266572",0.128866285063945
"9115","FBgn0037619",0.128592526022779
"9116","FBgn0030100",0.128382744335265
"9117","FBgn0038234",0.128349889480373
"9118","FBgn0028962",0.128135750364185
"9119","FBgn0035211",0.127991889665894
"9120","FBgn0037120",0.127966795557525
"9121","FBgn0027609",0.127932471186721
"9122","FBgn0029755",0.127833043354742
"9123","FBgn0039555",0.127784909383947
"9124","FBgn0031315",0.12768273257918
"9125","FBgn0025634",0.127644010710099
"9126","FBgn0036118",0.127639351076625
"9127","FBgn0052150",0.127637876069735
"9128","FBgn0015527",0.127158563826361
"9129","FBgn0259878",0.127152213855368
"9130","FBgn0013997",0.127130293864693
"9131","FBgn0031609",0.127125672723796
"9132","FBgn0038828",0.126864490984944
"9133","FBgn0036019",0.126811352590652
"9134","FBgn0264307",0.126804051486191
"9135","FBgn0041781",0.126777499396386
"9136","FBgn0014075",0.126726144781611
"9137","FBgn0003317",0.126696195295187
"9138","FBgn0040305",0.126683371572782
"9139","FBgn0011481",0.126525872110013
"9140","FBgn0033060",0.126443689707514
"9141","FBgn0035838",0.126262113611552
"9142","FBgn0040020",0.126228797304004
"9143","FBgn0053526",0.126221496176304
"9144","FBgn0262582",0.125897465629343
"9145","FBgn0037275",0.125882927937738
"9146","FBgn0040347",0.125873327578791
"9147","FBgn0004465",0.125516576171816
"9148","FBgn0024836",0.125387349503154
"9149","FBgn0050476",0.125284350610478
"9150","FBgn0051324",0.125200765124041
"9151","FBgn0035781",0.125053633786528
"9152","FBgn0026148",0.125013204084275
"9153","FBgn0031611",0.124971398634556
"9154","FBgn0041171",0.124943525090005
"9155","FBgn0033738",0.124895228692184
"9156","FBgn0016701",0.124878124699585
"9157","FBgn0086446",0.124690678849048
"9158","FBgn0030323",0.124455114406917
"9159","FBgn0031773",0.124428356086854
"9160","FBgn0085437",0.123940773359144
"9161","FBgn0040237",0.123888043936277
"9162","FBgn0033029",0.123822536173036
"9163","FBgn0003068",0.123665029114181
"9164","FBgn0001612",0.123659908264451
"9165","FBgn0036144",0.123578533967332
"9166","FBgn0025630",0.123350763582727
"9167","FBgn0263601",0.123329759671246
"9168","FBgn0029685",0.123312145287343
"9169","FBgn0037580",0.123145801984623
"9170","FBgn0035532",0.123101993714012
"9171","FBgn0033486",0.122992929843444
"9172","FBgn0261714",0.122956664046333
"9173","FBgn0031217",0.122880741668551
"9174","FBgn0010044",0.122735594671669
"9175","FBgn0045862",0.122693738606428
"9176","FBgn0044452",0.122690907981674
"9177","FBgn0053094",0.122641088645663
"9178","FBgn0038211",0.122315332543889
"9179","FBgn0026872",0.122289834523671
"9180","FBgn0086605",0.122281179100189
"9181","FBgn0051510",0.122233426841732
"9182","FBgn0036593",0.122218443512141
"9183","FBgn0033911",0.122133301161245
"9184","FBgn0034921",0.121976159022581
"9185","FBgn0051342",0.121923471449242
"9186","FBgn0000376",0.121887233902816
"9187","FBgn0033308",0.1218215574263
"9188","FBgn0031495",0.121673038936272
"9189","FBgn0052448",0.121420812179125
"9190","FBgn0027841",0.121070747527888
"9191","FBgn0035421",0.121060778003581
"9192","FBgn0001965",0.120844785093605
"9193","FBgn0034708",0.120779152090348
"9194","FBgn0033550",0.120659051575077
"9195","FBgn0033538",0.120588328152613
"9196","FBgn0033907",0.12036490517939
"9197","FBgn0030555",0.120194527819518
"9198","FBgn0031048",0.120189255543765
"9199","FBgn0039790",0.119755260266069
"9200","FBgn0039303",0.119747635523865
"9201","FBgn0003130",0.119571731610012
"9202","FBgn0052264",0.119541155529326
"9203","FBgn0030230",0.11946905949794
"9204","FBgn0050077",0.119447085059855
"9205","FBgn0037109",0.119325762308511
"9206","FBgn0034576",0.119138998270911
"9207","FBgn0037015",0.118775162524775
"9208","FBgn0029914",0.118468235960277
"9209","FBgn0032671",0.118276960791418
"9210","FBgn0032485",0.118211699115337
"9211","FBgn0031942",0.118178664666983
"9212","FBgn0263354",0.118147297569891
"9213","FBgn0028965",0.118055065438773
"9214","FBgn0031478",0.117733077520916
"9215","FBgn0026433",0.117687952068848
"9216","FBgn0030196",0.117564898379345
"9217","FBgn0025625",0.117269685718236
"9218","FBgn0030943",0.117191688842525
"9219","FBgn0011603",0.116979586899698
"9220","FBgn0032295",0.116967895113442
"9221","FBgn0263782",0.116531167260602
"9222","FBgn0039806",0.11643735494853
"9223","FBgn0032361",0.116361872903175
"9224","FBgn0004919",0.116291241853809
"9225","FBgn0086532",0.116189309818992
"9226","FBgn0030738",0.11605608919676
"9227","FBgn0035020",0.115932763984318
"9228","FBgn0037292",0.115709293668082
"9229","FBgn0024909",0.115659841843912
"9230","FBgn0260987",0.115544840211981
"9231","FBgn0039809",0.115438671986805
"9232","FBgn0031652",0.115300684364668
"9233","FBgn0033313",0.115229456922955
"9234","FBgn0086443",0.115212376374942
"9235","FBgn0016970",0.115129345915584
"9236","FBgn0030853",0.115042814695853
"9237","FBgn0041111",0.114798171555484
"9238","FBgn0025777",0.114696503039039
"9239","FBgn0002522",0.114689499967437
"9240","FBgn0033692",0.114684500065304
"9241","FBgn0029105",0.114645532649571
"9242","FBgn0037890",0.114583124884839
"9243","FBgn0023536",0.114531252615343
"9244","FBgn0037448",0.114525828844286
"9245","FBgn0042111",0.114368869751651
"9246","FBgn0000711",0.114355638900472
"9247","FBgn0038471",0.114230592548263
"9248","FBgn0027950",0.114082898460022
"9249","FBgn0026876",0.114076490716435
"9250","FBgn0261395",0.114023360485174
"9251","FBgn0266668",0.114010944010852
"9252","FBgn0085390",0.113801840416703
"9253","FBgn0038363",0.113779471278262
"9254","FBgn0037880",0.113771843875254
"9255","FBgn0034707",0.11374595099854
"9256","FBgn0032243",0.11372740040603
"9257","FBgn0032698",0.113520987298951
"9258","FBgn0037093",0.113427440919009
"9259","FBgn0032751",0.113385157201734
"9260","FBgn0004587",0.113284037817732
"9261","FBgn0039486",0.113250211090311
"9262","FBgn0024986",0.113114598141032
"9263","FBgn0039112",0.113093090174416
"9264","FBgn0030035",0.113082499473429
"9265","FBgn0016075",0.112974104662446
"9266","FBgn0035122",0.112853948092609
"9267","FBgn0030932",0.112791639945137
"9268","FBgn0035247",0.112742977698857
"9269","FBgn0030667",0.112650368827949
"9270","FBgn0053969",0.112541565632294
"9271","FBgn0037643",0.112353427016876
"9272","FBgn0011828",0.112270465789303
"9273","FBgn0025109",0.112216683901742
"9274","FBgn0033502",0.112188243292283
"9275","FBgn0033275",0.11203902408413
"9276","FBgn0039169",0.112006126987927
"9277","FBgn0028484",0.111980960867495
"9278","FBgn0039066",0.111936864019187
"9279","FBgn0026374",0.111924896805192
"9280","FBgn0034259",0.111837892986011
"9281","FBgn0031060",0.111818515930155
"9282","FBgn0035356",0.111750704797318
"9283","FBgn0031309",0.111675829329979
"9284","FBgn0039270",0.111644398125475
"9285","FBgn0036486",0.111598036506648
"9286","FBgn0035388",0.111586660027059
"9287","FBgn0030739",0.111354186987095
"9288","FBgn0003278",0.111273413294705
"9289","FBgn0010340",0.111230264826217
"9290","FBgn0033921",0.111151834238506
"9291","FBgn0034950",0.111088539907893
"9292","FBgn0039290",0.110907487953328
"9293","FBgn0259244",0.110738037153579
"9294","FBgn0262116",0.110673976177855
"9295","FBgn0028375",0.110540230861537
"9296","FBgn0032488",0.110423440208672
"9297","FBgn0261999",0.110250427806679
"9298","FBgn0004050",0.110241130223519
"9299","FBgn0011741",0.110157800909214
"9300","FBgn0003116",0.110035878649
"9301","FBgn0038407",0.109947013888308
"9302","FBgn0037234",0.109941470855365
"9303","FBgn0266670",0.109938687143501
"9304","FBgn0037087",0.10992748287584
"9305","FBgn0039633",0.109887261318575
"9306","FBgn0033756",0.109552807562935
"9307","FBgn0031710",0.109389569421391
"9308","FBgn0033995",0.10915237399137
"9309","FBgn0037884",0.109102587020536
"9310","FBgn0037046",0.108555465823128
"9311","FBgn0000351",0.108432012339487
"9312","FBgn0028647",0.108416818136714
"9313","FBgn0027564",0.108398522477897
"9314","FBgn0022987",0.10832867678531
"9315","FBgn0033500",0.1083080724375
"9316","FBgn0000330",0.107932102540939
"9317","FBgn0033716",0.107746268220645
"9318","FBgn0020887",0.107657823780528
"9319","FBgn0020510",0.107487114898501
"9320","FBgn0036038",0.107441712031068
"9321","FBgn0033208",0.10724698875108
"9322","FBgn0005777",0.107120448661885
"9323","FBgn0038462",0.106977374654171
"9324","FBgn0024913",0.106968121033221
"9325","FBgn0035689",0.106765606875183
"9326","FBgn0037802",0.106705081416562
"9327","FBgn0050010",0.106679651653044
"9328","FBgn0010747",0.106595284659075
"9329","FBgn0000008",0.106383739956072
"9330","FBgn0037098",0.106223194831363
"9331","FBgn0031820",0.10617101615146
"9332","FBgn0028950",0.106117086658372
"9333","FBgn0035140",0.106049452391089
"9334","FBgn0039150",0.105990851940562
"9335","FBgn0037022",0.105960407591324
"9336","FBgn0040532",0.10573441193699
"9337","FBgn0033108",0.105401906351956
"9338","FBgn0031874",0.105200540729771
"9339","FBgn0260942",0.105108676192384
"9340","FBgn0031703",0.105057967335012
"9341","FBgn0027549",0.105039926824005
"9342","FBgn0031635",0.104995566634028
"9343","FBgn0036043",0.104969946341651
"9344","FBgn0035588",0.10490231042756
"9345","FBgn0034567",0.104723021173262
"9346","FBgn0036254",0.104520095706265
"9347","FBgn0033428",0.104492515734635
"9348","FBgn0015321",0.104483479673834
"9349","FBgn0037391",0.104481572696751
"9350","FBgn0040793",0.104148920402936
"9351","FBgn0030266",0.104124721783506
"9352","FBgn0035691",0.104071650107449
"9353","FBgn0023094",0.103882161332543
"9354","FBgn0036958",0.103869638440029
"9355","FBgn0017577",0.103712858242926
"9356","FBgn0025742",0.103582598460263
"9357","FBgn0035371",0.103411781715923
"9358","FBgn0032517",0.103388483870062
"9359","FBgn0041236",0.103383518960896
"9360","FBgn0036096",0.103353981806972
"9361","FBgn0035617",0.103175430661639
"9362","FBgn0024846",0.103175418632215
"9363","FBgn0039404",0.103145560555942
"9364","FBgn0037998",0.102973328409441
"9365","FBgn0042180",0.102859908068435
"9366","FBgn0028582",0.102716978652422
"9367","FBgn0250850",0.102646688663365
"9368","FBgn0086895",0.102527250813421
"9369","FBgn0003575",0.102489979366243
"9370","FBgn0259704",0.102482112185538
"9371","FBgn0032168",0.102396456318062
"9372","FBgn0027364",0.102258672759996
"9373","FBgn0051690",0.10207090340325
"9374","FBgn0051473",0.101860602796294
"9375","FBgn0030605",0.101657581010465
"9376","FBgn0038418",0.101652546231845
"9377","FBgn0011836",0.101241380389874
"9378","FBgn0086908",0.10120818597691
"9379","FBgn0040005",0.101204669008537
"9380","FBgn0036988",0.101184207506673
"9381","FBgn0260941",0.101083514458018
"9382","FBgn0033236",0.10105416603754
"9383","FBgn0033206",0.100964102712124
"9384","FBgn0010407",0.100845722347434
"9385","FBgn0030933",0.100749916389018
"9386","FBgn0034271",0.100686802143635
"9387","FBgn0250823",0.10066261681774
"9388","FBgn0086909",0.100582726656006
"9389","FBgn0015544",0.10054906253517
"9390","FBgn0025716",0.100476018343039
"9391","FBgn0035437",0.100427249760402
"9392","FBgn0051098",0.100374800490879
"9393","FBgn0052446",0.100281684278393
"9394","FBgn0034535",0.100281208794604
"9395","FBgn0086408",0.100236669337955
"9396","FBgn0034009",0.100073397935276
"9397","FBgn0032691",0.0997843264317481
"9398","FBgn0031948",0.099665959845229
"9399","FBgn0026873",0.0996445190988591
"9400","FBgn0038830",0.0995591001589254
"9401","FBgn0265630",0.0993660358994917
"9402","FBgn0052262",0.0991420484502036
"9403","FBgn0000299",0.0991148411588793
"9404","FBgn0034579",0.0990888355839902
"9405","FBgn0086912",0.0989720411428573
"9406","FBgn0002937",0.0989714696978377
"9407","FBgn0039670",0.0989192434019964
"9408","FBgn0037094",0.0989120046067591
"9409","FBgn0259214",0.0988939068544701
"9410","FBgn0038870",0.0988045987699761
"9411","FBgn0037044",0.0986410959608157
"9412","FBgn0034083",0.0986303335778547
"9413","FBgn0039336",0.0985436795027619
"9414","FBgn0039765",0.0984367530256757
"9415","FBgn0051065",0.0983514901899212
"9416","FBgn0035392",0.0983017821120518
"9417","FBgn0263863",0.0982614999789218
"9418","FBgn0259150",0.0982232497190057
"9419","FBgn0011476",0.0981612365198952
"9420","FBgn0038723",0.0977413496107452
"9421","FBgn0031968",0.0977388979834767
"9422","FBgn0024556",0.0976813493372819
"9423","FBgn0026326",0.0975818705847824
"9424","FBgn0050389",0.0975323096278388
"9425","FBgn0260959",0.0974991277238143
"9426","FBgn0033551",0.0974165151440344
"9427","FBgn0033812",0.0973191494117262
"9428","FBgn0030796",0.0970919598002278
"9429","FBgn0261797",0.0970377828975008
"9430","FBgn0036301",0.0969471403374327
"9431","FBgn0033047",0.0968331139608308
"9432","FBgn0000482",0.0968132371416106
