"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","geneSymbol"
"FBgn0039109",1572.55288820763,-0.27515647924671,0.0492892444828704,-5.58248522844241,2.37105753842893e-08,0.000292303973337519,"FBgn0039109","CG10365"
"FBgn0039110",778.384774271986,-0.0132684047201919,0.0762928992734224,-0.173914018821593,0.861933035098686,1,"FBgn0039110","RanBP3"
"FBgn0039111",350.657279943326,-0.0150729415151294,0.0575692619505177,-0.261822733251035,0.79345811167751,1,"FBgn0039111","Plip"
"FBgn0039112",2913.34935087,0.0860596470141399,0.0511862404663354,1.68130431596632,0.0927038200028862,1,"FBgn0039112","CG10219"
"FBgn0039113",666.253674035135,-0.0636485460995571,0.0424141776774224,-1.50064317133839,0.13344787887885,1,"FBgn0039113","CG10217"
"FBgn0039114",221.074975932274,0.51145817856981,0.136254791153957,3.75368949772859,0.000174250690350268,1,"FBgn0039114","Lsd-1"
"FBgn0039115",509.222462844268,0.085944908634088,0.0522600096038133,1.64456358285508,0.100059842039986,1,"FBgn0039115","CG10214"
"FBgn0039116",929.803587388316,0.00524339822103684,0.0468789770267897,0.111849672360393,0.91094260174199,1,"FBgn0039116","CG10375"
"FBgn0039117",782.812761964691,0.00791341756318419,0.0501011385916602,0.157948856765133,0.874497099095968,1,"FBgn0039117","tst"
"FBgn0039118",156.004304922699,0.0516140322158503,0.0856680271435848,0.60248886237735,0.546848774722811,1,"FBgn0039118","CG10208"
"FBgn0039120",3369.65682436333,-0.0455743622944192,0.0369190783473093,-1.23443932878516,0.217039241537665,1,"FBgn0039120","Nup98-96"
"FBgn0039124",2.37873492453942,-0.247112156595209,0.12536663264992,-1.97111584934451,0.0487106262530533,1,"FBgn0039124","tbrd-1"
"FBgn0039125",236.335626871852,0.0713510778897135,0.0769133441591321,0.927681388317865,0.35357286557411,1,"FBgn0039125","Ndc1"
"FBgn0039126",566.79141945942,0.0833828953871269,0.045740067047482,1.82297274073885,0.0683075195909372,1,"FBgn0039126","CG13601"
"FBgn0039128",12.0542135278821,0.433393075640208,0.150519604460213,2.87931314458621,0.00398542390203705,1,"FBgn0039128","CG13599"
"FBgn0039129",0.366365820635167,0.0118896464755871,0.0423240018745933,0.280919713377205,0.778771980158102,NA,"FBgn0039129","RpS19b"
"FBgn0039130",343.594088400232,0.0396477870893064,0.06070805584068,0.653089388883685,0.513698652664726,1,"FBgn0039130","CG5854"
"FBgn0039131",6.42621330156487,-0.195306660270214,0.109474949777037,-1.78403059940185,0.0744186931015246,1,"FBgn0039131","CG12268"
"FBgn0039132",2423.81116507337,0.0255091444433472,0.048155364816854,0.529725909882823,0.596301980983847,1,"FBgn0039132","AP-1sigma"
"FBgn0039135",1787.97274699989,-0.079000089368056,0.0368008576077825,-2.14669153121446,0.0318178474329742,1,"FBgn0039135","CG13603"
"FBgn0039136",887.66406854923,-0.0135911576699108,0.0402371516329119,-0.337776336503749,0.735531743621059,1,"FBgn0039136","CG5902"
"FBgn0039137",1913.13184968331,0.0118992442507933,0.0325842856479703,0.365183523719034,0.714974416432835,1,"FBgn0039137","CG13604"
"FBgn0039139",155.292552078974,0.141847277315673,0.0907690132601228,1.56272798635776,0.118116588797644,1,"FBgn0039139","Ime4"
"FBgn0039140",3284.97896931997,0.0395757917234608,0.0243812796105186,1.62320404653359,0.104545793116617,1,"FBgn0039140","Miro"
"FBgn0039141",2034.13537454012,-0.0017014562047989,0.0470362388092127,-0.0361733048363052,0.971144171708702,1,"FBgn0039141","spas"
"FBgn0039145",18.0213937538463,-0.0999025557582217,0.144107233903345,-0.693251497875729,0.488151735231367,1,"FBgn0039145","CG6000"
"FBgn0039147",0.403287726620046,-0.0431479184439893,0.0664075013430336,-0.649744645881269,0.51585717994402,NA,"FBgn0039147","CG10694"
"FBgn0039149",944.84446606102,0.0963764479373171,0.0610996117124293,1.57736596413937,0.11471134225155,1,"FBgn0039149","CG18428"
"FBgn0039150",1361.5824756874,-0.0512152736722151,0.0390561522573289,-1.31132409907595,0.189748289843568,1,"FBgn0039150","CG13605"
"FBgn0039151",206.371727893432,-0.023262406247696,0.100014499213906,-0.232590338706225,0.816079530184037,1,"FBgn0039151","CG13607"
"FBgn0039152",1036.6829965448,-0.0164936258192523,0.0383371394616469,-0.43022578238402,0.667031408917216,1,"FBgn0039152","Rootletin"
"FBgn0039153",683.858733266195,0.061659494134506,0.0436716386798268,1.41188872225645,0.157982728921868,1,"FBgn0039153","CG5463"
"FBgn0039154",43.9840059278474,0.20009690888721,0.134436354104767,1.4884136825912,0.13664183039787,1,"FBgn0039154","Npc2f"
"FBgn0039155",53.4164688010252,-0.152861689560629,0.147818954332032,-1.03411426668105,0.301082747432795,1,"FBgn0039155","Kal1"
"FBgn0039156",796.64106482023,-0.14200379014841,0.0419735372120697,-3.38317424692947,0.000716531550038314,1,"FBgn0039156","CG6178"
"FBgn0039157",3436.19230908204,0.0160284016471883,0.0468602847746044,0.342046612057184,0.732315814126491,1,"FBgn0039157","Myo95E"
"FBgn0039158",381.163501743944,-0.051032708201327,0.0608159362934233,-0.839133807874066,0.401394226390612,1,"FBgn0039158","CG6182"
"FBgn0039159",487.808823989652,0.0145940118036985,0.0660416457505738,0.22098195218843,0.825106485678625,1,"FBgn0039159","mRpS24"
"FBgn0039160",991.790125661388,0.0844771118461539,0.0342829293846996,2.46411591314761,0.01373516845811,1,"FBgn0039160","CG5510"
"FBgn0039161",12.8089941643626,0.135265904642674,0.150132533886579,0.900976631386658,0.367600744711045,1,"FBgn0039161","CG13606"
"FBgn0039163",903.471866148856,0.0498295715571044,0.0479165934324822,1.03992308274831,0.29837563738563,1,"FBgn0039163","CG5515"
"FBgn0039165",777.988744360853,-0.0823523268197452,0.0492095446755228,-1.67350312551678,0.0942282917718239,1,"FBgn0039165","CG6204"
"FBgn0039167",65.7788946796763,0.0902079029757368,0.123323926237383,0.73147122158678,0.464491376382534,1,"FBgn0039167","CG17786"
"FBgn0039169",705.336657899145,0.0116228392446496,0.0658561545170041,0.176488277062223,0.859910357678478,1,"FBgn0039169","Spps"
"FBgn0039170",171.219547775359,-0.0080042193982666,0.0804712709113088,-0.0994667948899232,0.920767650965295,1,"FBgn0039170","CG13609"
"FBgn0039172",1057.98840819467,-0.0568408522101033,0.0465651212763033,-1.22067441578917,0.222209318266741,1,"FBgn0039172","Spase22-23"
"FBgn0039175",695.536011538393,-0.119772072837339,0.0514749929073439,-2.3268011528031,0.0199758510353551,1,"FBgn0039175","CG5706"
"FBgn0039177",13.893209415637,-0.173535673325421,0.151370234114093,-1.14643195434726,0.251616467320182,1,"FBgn0039177","CG13611"
"FBgn0039178",3869.69184647456,0.131301691786005,0.0672097029136524,1.95361214369144,0.0507471033929793,1,"FBgn0039178","CG6356"
"FBgn0039180",0.492999576350966,0.00407098904349572,0.0669698215339212,0.0607884111119172,0.951527719846271,NA,"FBgn0039180","CG5715"
"FBgn0039182",1131.60611897136,-0.0440903079991,0.0355579906120419,-1.23995499296207,0.214992041572136,1,"FBgn0039182","CG5728"
"FBgn0039183",548.060646202105,-0.031609438939712,0.0460397132611073,-0.686568979273259,0.492354382196038,1,"FBgn0039183","Dis3"
"FBgn0039184",2.72780490880435,-0.20020223343633,0.11966715921262,-1.6729922791985,0.0943288159752061,1,"FBgn0039184","CG6432"
"FBgn0039186",3852.72594401643,-0.0438629428665434,0.0575703078062943,-0.761902177319048,0.446118390407863,1,"FBgn0039186","CG5746"
"FBgn0039187",8758.33283839698,0.091094258468141,0.0352497132862948,2.58425530239869,0.00975895261214576,1,"FBgn0039187","CG6454"
"FBgn0039188",987.959801663229,0.0325000962787796,0.0364851247489186,0.890776624787144,0.373049017791665,1,"FBgn0039188","Golgin84"
"FBgn0039189",179.760419627659,0.0963959875172816,0.0738610015812172,1.30509992355418,0.191858824801067,1,"FBgn0039189","CG18528"
"FBgn0039190",0.0668613675618466,-0.00289112883509986,0.0303645839326116,-0.0952138465495253,0.924144971998162,NA,"FBgn0039190","CG5762"
"FBgn0039192",0.564109629576295,0.0813155991062972,0.0745151507755622,1.09126262592178,0.275157338112296,NA,"FBgn0039192","CG17784"
"FBgn0039193",0.119346264163718,-0.00550062783250747,0.0303645839326116,-0.18115274837011,0.856247682226619,NA,"FBgn0039193","CG13613"
"FBgn0039194",0,NA,NA,NA,NA,NA,"FBgn0039194","CG13614"
"FBgn0039195",7.54847903439842,0.172903751929847,0.149576643036234,1.15595422132828,0.247699882471089,1,"FBgn0039195","CG17782"
"FBgn0039196",3.06679170441473,0.113962368431603,0.124339095772705,0.916544934828296,0.359381150640283,1,"FBgn0039196","CG17781"
"FBgn0039197",6.77449530592447,0.752197789774284,0.15127048335751,4.97253511113965,6.60829978250012e-07,0.00814671197186614,"FBgn0039197","CG17780"
"FBgn0039198",12.3885925253872,0.454851281009946,0.148295963738518,3.0671858460825,0.00216084464213024,1,"FBgn0039198","CG5768"
"FBgn0039199",0.719442761814412,0.0874854026146824,0.0760589015260472,1.1502322655123,0.250048220264266,NA,"FBgn0039199","CG13615"
"FBgn0039200",11.4958339586774,-0.0345975349544352,0.15114750447913,-0.228899147714425,0.818947303009755,1,"FBgn0039200","CG13616"
"FBgn0039201",7.57421294329153,-0.051559509706086,0.150827258806971,-0.341844770725906,0.73246771484169,1,"FBgn0039201","CG13617"
"FBgn0039202",0.868523008100999,0.1924205565238,0.0901033418816932,2.1355540483332,0.0327157803001835,1,"FBgn0039202","CG13622"
"FBgn0039203",44.1060381229481,-0.0761227461159958,0.14354659494659,-0.530299908153998,0.595904010365208,1,"FBgn0039203","CG13618"
"FBgn0039204",868.439161171337,0.18341958167378,0.0508767185010996,3.60517712379221,0.000311940101093527,1,"FBgn0039204","CG6607"
"FBgn0039205",427.146031988409,-0.134104938465416,0.0640726859446484,-2.09301259168794,0.0363480305396921,1,"FBgn0039205","CG13623"
"FBgn0039207",353.474855207273,-0.234139463771212,0.0754205931472571,-3.10445004475183,0.00190633116710496,1,"FBgn0039207","CG5789"
"FBgn0039209",4171.34331294669,-0.0344763861160661,0.0689371699497819,-0.5001131630611,0.616995398126187,1,"FBgn0039209","CG13624"
"FBgn0039210",568.343850336532,0.0620234236010756,0.0553072011076363,1.12143486488077,0.262102802475824,1,"FBgn0039210","CG13625"
"FBgn0039212",684.672215650111,0.0812988996977424,0.0540117439686893,1.50520782563273,0.132270653854389,1,"FBgn0039212","Syx18"
"FBgn0039213",2385.40828232987,-0.0265579851500809,0.0369154141486037,-0.719428069888942,0.471877206863996,1,"FBgn0039213","atl"
"FBgn0039214",5050.87990331994,0.0801144337252703,0.0712864292136824,1.12383850066505,0.2610815450378,1,"FBgn0039214","puf"
"FBgn0039215",1737.08477444356,0.232702739169708,0.0431754331459063,5.38970248157826,7.05744234879516e-08,0.000870041492759467,"FBgn0039215","CG6695"
"FBgn0039217",0.745457307614514,-0.0382632846972378,0.0819081395713039,-0.467148746113666,0.640393460540537,NA,"FBgn0039217","CG13627"
"FBgn0039218",525.986753612875,0.0782789322039436,0.0652080415796356,1.20044905977348,0.229964985139341,1,"FBgn0039218","Rpb10"
"FBgn0039219",620.733202765995,0.0358677641275029,0.0473291704019575,0.757836315804502,0.448548978826377,1,"FBgn0039219","CG13630"
"FBgn0039223",1601.09551332126,0.0942443249926311,0.0330019564440392,2.85571933144144,0.00429394532294912,1,"FBgn0039223","CG5805"
"FBgn0039224",0.156068441446795,-0.00198415997486981,0.0303645839326116,-0.065344546767816,0.947899674918334,NA,"FBgn0039224","CG13634"
"FBgn0039225",213.744215381845,-0.434730301179673,0.0799783365685629,-5.43560068678088,5.46121354967419e-08,0.000673258406403834,"FBgn0039225","Ets96B"
"FBgn0039226",45.3442310021511,-0.0747784617144286,0.141572088937677,-0.528200595721575,0.597360115970948,1,"FBgn0039226","Ude"
"FBgn0039227",1861.53202414326,-0.0557295173432714,0.0463638768877021,-1.2020029618803,0.229362380538293,1,"FBgn0039227","polybromo"
"FBgn0039228",0.383653332049667,0.0600220239960754,0.0581748657854309,1.03175182590807,0.302188392166567,NA,"FBgn0039228","CG6980"
"FBgn0039229",13477.5309929791,0.0725924289700948,0.0367806570902923,1.97365775146128,0.0484206721848575,1,"FBgn0039229","Saf-B"
"FBgn0039232",1980.37331510434,-0.450315668110062,0.0516426904705339,-8.71983361066367,2.78610911232457e-18,3.43471531367373e-14,"FBgn0039232","sosie"
"FBgn0039233",129.828650828105,0.0928571403428343,0.0870867124147272,1.06626071610818,0.286305802376289,1,"FBgn0039233","CG7006"
"FBgn0039234",1479.26042242482,0.0464052691197812,0.0361090294002785,1.28514307613661,0.198742291123412,1,"FBgn0039234","nct"
"FBgn0039235",0.453507497835893,-0.0203899265683036,0.063044861788919,-0.323419323791546,0.7463776969842,NA,"FBgn0039235","CG10899"
"FBgn0039237",0.0954113842725313,0.000625339022537803,0.0303645839326116,0.0205943550527689,0.983569243527747,NA,"FBgn0039237","CG13640"
"FBgn0039238",14.9275002391509,0.0210788382404291,0.148178964376413,0.142252568231503,0.886880510493503,1,"FBgn0039238","CG7016"
"FBgn0039239",17.4140923650551,-0.847563808657345,0.146123347523477,-5.80033117925367,6.61840758255026e-09,8.15917286776796e-05,"FBgn0039239","CG13641"
"FBgn0039240",4303.03066668778,0.0784296072064193,0.039325456514246,1.99437245383299,0.0461113665505789,1,"FBgn0039240","CG3744"
"FBgn0039241",496.702366624477,0.526057950733735,0.0909834118604428,5.78191057003492,7.38569699778394e-09,9.10508725886804e-05,"FBgn0039241","CG11089"
"FBgn0039244",8.59665629107328,-0.283059914446227,0.150529581026976,-1.88042717261998,0.0600498831636205,1,"FBgn0039244","CG11069"
"FBgn0039246",0.0447494959089739,-0.00293660081164356,0.0303645839326116,-0.0967113798812718,0.922955602358474,NA,"FBgn0039246","CG10845"
"FBgn0039249",880.330985638685,0.210054496771244,0.0385692330342264,5.4461673268131,5.14667239027022e-08,0.000634481772272513,"FBgn0039249","CG11168"
"FBgn0039250",97.7247991104146,-0.95737374383422,0.0844237278730502,-11.340102693331,8.30469514229389e-30,1.02380281714199e-25,"FBgn0039250","Mink"
"FBgn0039251",78.6590796336257,0.372072330718969,0.101599781007961,3.66213713285282,0.000250119899741218,1,"FBgn0039251","Trf4-2"
"FBgn0039252",1802.17682744914,0.0635351965665736,0.0308137630660407,2.06190968725253,0.0392163350815908,1,"FBgn0039252","CG11771"
"FBgn0039254",1502.67891193151,-0.0549248021370846,0.0385933843967734,-1.42316624974918,0.154687966912113,1,"FBgn0039254","Nmnat"
"FBgn0039257",1195.97902181679,-0.22912782098528,0.0660050916504715,-3.47136584854121,0.000517817990569417,1,"FBgn0039257","tnc"
"FBgn0039258",254.968763540514,-0.0620255088064039,0.066695628163687,-0.929978628496886,0.352382149933301,1,"FBgn0039258","beta4GalT7"
"FBgn0039259",345.567295120285,0.0865532864806264,0.0625460778238313,1.38383235995092,0.166409791945669,1,"FBgn0039259","CG11781"
"FBgn0039260",4830.25853197201,-0.1165022349869,0.0396671774387468,-2.93699331561467,0.00331411247096034,1,"FBgn0039260","Smg6"
"FBgn0039261",3524.74086968617,-0.11390517897685,0.0489228042630744,-2.32826348964674,0.0198981167276322,1,"FBgn0039261","CG6422"
"FBgn0039264",1.53563973313026,-0.0790231180072361,0.105398810261563,-0.749753415727642,0.453403229994979,1,"FBgn0039264","CG11786"
"FBgn0039265",1254.1134434815,-0.00655240738657927,0.0440261504456634,-0.148829895874412,0.881687859853511,1,"FBgn0039265","CG11790"
"FBgn0039266",1026.15565019543,-0.0103552527071128,0.0559688032743786,-0.18501829771753,0.8532146838391,1,"FBgn0039266","CG11791"
"FBgn0039269",1643.27970624242,0.0242394812181293,0.0352716504726977,0.687222766535749,0.491942359811337,1,"FBgn0039269","veli"
"FBgn0039270",243.962159447668,0.0759631851549576,0.079075967431911,0.960635546069876,0.336735449369501,1,"FBgn0039270","PQBP1"
"FBgn0039271",156.802477505876,0.0807292381253611,0.0947886601901294,0.851676117833426,0.394393879334252,1,"FBgn0039271","CG11839"
"FBgn0039272",86.5079345551647,-0.293182491496866,0.10211237187643,-2.87117502129573,0.00408949031807522,1,"FBgn0039272","CG11836"
"FBgn0039273",363.989881807867,-0.229144832364862,0.0944735279775434,-2.42549248736991,0.0152876321561577,1,"FBgn0039273","CG9996"
"FBgn0039274",241.201161344354,-0.126218208148381,0.0644398091227192,-1.95869928646143,0.0501480140656271,1,"FBgn0039274","CG11920"
"FBgn0039277",6113.6143933588,-0.062884127669752,0.0303827539411576,-2.06973099909047,0.0384775421324677,1,"FBgn0039277","CG13650"
"FBgn0039280",0,NA,NA,NA,NA,NA,"FBgn0039280","Mocs2"
"FBgn0039282",4754.03060199595,0.423569002337779,0.0385587635157609,10.9850255484631,4.51110941755832e-28,5.5612956899659e-24,"FBgn0039282","Bili"
"FBgn0039283",645.46485878523,0.0095929422934411,0.0519179593601567,0.184771173822425,0.853408518478958,1,"FBgn0039283","danr"
"FBgn0039286",655.038040388767,-0.0758973079383618,0.071355850282604,-1.06364520411111,0.287489456244514,1,"FBgn0039286","dan"
"FBgn0039288",0.612208328362159,-0.00280288522266398,0.0693406193611986,-0.0404219813506946,0.967756705985138,NA,"FBgn0039288","CG13653"
"FBgn0039290",2060.16200992669,0.0686431825625552,0.039008942497954,1.75967811909168,0.0784623978201811,1,"FBgn0039290","CG13654"
"FBgn0039291",191.617103095966,-0.106177014955649,0.0805393261229992,-1.3183250974002,0.187394842918215,1,"FBgn0039291","CG13663"
"FBgn0039293",500.860973022967,0.145709301683164,0.0605385323574659,2.40688526809312,0.0160892235624937,1,"FBgn0039293","CG11851"
"FBgn0039294",16.2237520624216,0.0101416201491412,0.146059860065064,0.0694346834552873,0.944643622123059,1,"FBgn0039294","Cad96Cb"
"FBgn0039296",658.008980658637,0.192122907709765,0.0581734232486696,3.30258899993751,0.000957966827237943,1,"FBgn0039296","CG10420"
"FBgn0039297",5.95692993819227,-0.371990205440142,0.148613315034015,-2.50307454184035,0.0123119610037289,1,"FBgn0039297","CG11852"
"FBgn0039298",3.87012467923996,-0.0599314220140328,0.0993652596410314,-0.60314260970627,0.546413822514197,1,"FBgn0039298","to"
"FBgn0039299",0.0591130080035493,-0.00294465996536758,0.0303645839326116,-0.0969767928288657,0.922744824207781,NA,"FBgn0039299","CG11854"
"FBgn0039300",9493.86054968316,-0.192825331343128,0.0665955781344734,-2.89546748815311,0.00378594245230762,1,"FBgn0039300","RpS27"
"FBgn0039301",126.415074385648,-0.0512089584110906,0.0935230317704462,-0.54755451616222,0.583997827734623,1,"FBgn0039301","Nup37"
"FBgn0039302",4447.52646597736,-0.0518643334085767,0.0611639217645427,-0.847956310065176,0.396462302745875,1,"FBgn0039302","Nup358"
"FBgn0039303",1982.88823646469,-0.0228173981607482,0.032760170390834,-0.696498152742584,0.486116913724691,1,"FBgn0039303","CG11857"
"FBgn0039304",396.259438161041,0.125397438955642,0.0549113787103102,2.28363304474993,0.0223931060393496,1,"FBgn0039304","CG10425"
"FBgn0039305",231.946580606359,0.281785511529879,0.0856650050910992,3.28938883771989,0.00100405208810292,1,"FBgn0039305","CG11858"
"FBgn0039306",952.340740591099,-0.117153408182568,0.0445182884742678,-2.63157933958499,0.00849890205904389,1,"FBgn0039306","RIOK2"
"FBgn0039307",7.92468081523657,0.746391304693233,0.149339805457664,4.99793944692679,5.7946173914706e-07,0.00714360432020495,"FBgn0039307","CR13656"
"FBgn0039308",0,NA,NA,NA,NA,NA,"FBgn0039308","CG11889"
"FBgn0039309",0,NA,NA,NA,NA,NA,"FBgn0039309","CG11891"
"FBgn0039310",7.58248495750158,0.87582011898565,0.145334975778788,6.02621711871147,1.67841677344469e-09,2.06915219830261e-05,"FBgn0039310","CG11878"
"FBgn0039311",3056.5393263351,0.245820416885298,0.148290794864602,1.65769168011909,0.0973797139763233,1,"FBgn0039311","CG10513"
"FBgn0039312",1188.9614954389,-0.577227433574524,0.110150691274468,-5.24034326880636,1.60278167710689e-07,0.00197590925153738,"FBgn0039312","CG10514"
"FBgn0039313",414.458722836412,-0.205947765281245,0.10803832293703,-1.90624733596875,0.056618123416132,1,"FBgn0039313","CG11892"
"FBgn0039315",1.73848786507172,0.133178893437672,0.111004933623372,1.19975652514269,0.230233913101504,1,"FBgn0039315","CG13658"
"FBgn0039316",16.2927467406604,2.29683134712558,0.15129004808894,15.1816419925739,4.67919978299221e-52,5.76851749247279e-48,"FBgn0039316","CG11893"
"FBgn0039319",125.694714508165,0.241531085648004,0.0900100683117343,2.68337853951519,0.0072882443824353,1,"FBgn0039319","CG13659"
"FBgn0039321",981.960836206241,-1.77370530746361,0.0570841807919597,-31.0717484749021,5.80163402915525e-212,7.15225443114259e-208,"FBgn0039321","CG10550"
"FBgn0039323",3.61080837658549,0.339386434011311,0.131833810033307,2.57435049419848,0.0100428479463258,1,"FBgn0039323","CG10559"
"FBgn0039324",40.2518245302518,-0.064268621690317,0.148877494206492,-0.431687959505665,0.665968219614741,1,"FBgn0039324","CG10553"
"FBgn0039325",46.0401256930413,-0.677553138083831,0.150799328924797,-4.49307793950281,7.0201077194075e-06,0.0865438879648557,"FBgn0039325","CG10560"
"FBgn0039326",301.561601219412,0.179683728073976,0.0621046318153632,2.8932419824688,0.00381287417692501,1,"FBgn0039326","CG10562"
"FBgn0039328",318.96516643416,1.00848777825637,0.0781364975173252,12.9067440991037,4.12371782913997e-38,5.08371933976376e-34,"FBgn0039328","CHKov2"
"FBgn0039329",1074.14804121794,0.374939610306489,0.0414609393612768,9.04320104856745,1.5214968696783e-19,1.87570134093941e-15,"FBgn0039329","CG10669"
"FBgn0039331",0.275831613525389,-0.0301113354011711,0.0413981815965371,-0.727358889688283,0.467006131413048,NA,"FBgn0039331","CG11913"
"FBgn0039332",16701.7036468158,0.172992708720581,0.0440321425481582,3.92878244639989,8.5377033112761e-05,1,"FBgn0039332","alrm"
"FBgn0039335",432.286569568632,0.00587230479861298,0.0630702843899708,0.0931073144098074,0.925818306622186,1,"FBgn0039335","Vps33B"
"FBgn0039336",230.628957138105,0.0119372798373997,0.0728146541665752,0.163940623958623,0.869777886427932,1,"FBgn0039336","CG4553"
"FBgn0039337",422.401573005639,0.0239268615396989,0.0599461493230766,0.3991392576485,0.689790597263888,1,"FBgn0039337","MED28"
"FBgn0039338",7554.71586286348,0.123845876143016,0.0374743921870387,3.30481347168722,0.000950396286366004,1,"FBgn0039338","XNP"
"FBgn0039339",6.4023929166152,-0.191305808495851,0.139978121109549,-1.36668364298255,0.17172448703406,1,"FBgn0039339","CG5116"
"FBgn0039341",417.659270266575,-0.123359179948079,0.0713196719826205,-1.7296655539602,0.0836900464002598,1,"FBgn0039341","CG5112"
"FBgn0039342",24.2622751154381,-0.0445863116845275,0.142620976049957,-0.31262099671026,0.754568624091141,1,"FBgn0039342","CG5107"
"FBgn0039343",1.2752461288464,0.0830278332281398,0.095332444962708,0.87092944338749,0.383792679126536,1,"FBgn0039343","CG5111"
"FBgn0039344",2.50393578775047,-0.22313215785783,0.118848629301909,-1.8774483068796,0.0604566759579716,1,"FBgn0039344","CG4582"
"FBgn0039346",215.987505415242,-0.158738265653687,0.118509980543664,-1.33945060935355,0.180424023135569,1,"FBgn0039346","CG5079"
"FBgn0039347",1154.21420437041,-0.152950772629236,0.100433547073631,-1.52290521529726,0.127782420820085,1,"FBgn0039347","CG5071"
"FBgn0039348",1564.99671083176,0.0693722337184461,0.0419314448965153,1.65442030174856,0.09804214431087,1,"FBgn0039348","Npl4"
"FBgn0039349",9176.52414267324,0.22639353598031,0.0330824754747074,6.84330699960454,7.73855615990808e-12,9.54009203393468e-08,"FBgn0039349","Ssadh"
"FBgn0039350",2607.79174467135,-0.12948896909543,0.033912476249715,-3.81832833857179,0.000134359026824142,1,"FBgn0039350","jigr1"
"FBgn0039354",409.095917769256,0.0460284407839748,0.0517282800362299,0.889811931727422,0.373566878687989,1,"FBgn0039354","Lgr3"
"FBgn0039355",317.763741514911,0.100390823760041,0.0525994594679774,1.90859040711548,0.0563149503921437,1,"FBgn0039355","CG4730"
"FBgn0039356",64.8370540328392,-0.365251459953844,0.106376503254344,-3.43357272310913,0.00059568238544248,1,"FBgn0039356","CG5039"
"FBgn0039357",664.679711617185,0.0959483498457435,0.053263687544224,1.80138391218368,0.0716423900691202,1,"FBgn0039357","CG4743"
"FBgn0039358",8169.24573194417,0.0496441083172622,0.0336541224650684,1.47512710720034,0.140178373929321,1,"FBgn0039358","CG5028"
"FBgn0039359",9994.73404285703,-0.186079811102286,0.0623002866230613,-2.9868211077123,0.00281894623469663,1,"FBgn0039359","RpL27"
"FBgn0039360",716.078139833463,0.0163332797161108,0.0481588655032299,0.339154162903098,0.734493597653001,1,"FBgn0039360","CLS"
"FBgn0039366",0,NA,NA,NA,NA,NA,"FBgn0039366","CG17198"
"FBgn0039367",0,NA,NA,NA,NA,NA,"FBgn0039367","CG17197"
"FBgn0039368",0,NA,NA,NA,NA,NA,"FBgn0039368","CG17196"
"FBgn0039369",0,NA,NA,NA,NA,NA,"FBgn0039369","CG17195"
"FBgn0039370",0.0512601935771876,0.00323483801994542,0.0303645839326116,0.106533256873354,0.915159270368862,NA,"FBgn0039370","CG4956"
"FBgn0039371",0.220272251263887,-0.00536557293111415,0.0329500783773447,-0.162839458822147,0.870644839248618,NA,"FBgn0039371","CG4960"
"FBgn0039373",0.264415386724031,0.00655226558411677,0.034216633832032,0.191493576378131,0.848138912728556,NA,"FBgn0039373","CG5024"
"FBgn0039374",0,NA,NA,NA,NA,NA,"FBgn0039374","CG17770"
"FBgn0039376",23.2977635308291,-0.0520714621190141,0.146919777494778,-0.354421052134147,0.723023359865645,1,"FBgn0039376","CG14354"
"FBgn0039378",0.173074403887002,0.00418727885671919,0.0303645839326116,0.13790008998681,0.890319379289108,NA,"FBgn0039378","alpha4GT2"
"FBgn0039379",635.626909623859,0.0155026570428998,0.0535893600579073,0.289286101310933,0.772362447396068,1,"FBgn0039379","CG5886"
"FBgn0039380",3085.99545578681,-0.0531727672579114,0.0795530469034171,-0.668393849483437,0.503882220496045,1,"FBgn0039380","CG5890"
"FBgn0039381",2216.9270617904,0.118073234663135,0.0379466203111223,3.11156128517004,0.00186100841067552,1,"FBgn0039381","SppL"
"FBgn0039385",633.857508929961,0.0128983310661042,0.0422164626349581,0.305528465936023,0.759963693065443,1,"FBgn0039385","CG5913"
"FBgn0039386",33.476148678758,0.236710009544729,0.138881572896987,1.70440184833091,0.0883060388587418,1,"FBgn0039386","CG5948"
"FBgn0039387",3.51690583029993,-0.277396257926296,0.132485385190539,-2.0937876093076,0.0362789044305084,1,"FBgn0039387","MCO3"
"FBgn0039395",0.141315251065998,-0.00197610082114579,0.0303645839326116,-0.0650791338202221,0.9481109940067,NA,"FBgn0039395","CG14546"
"FBgn0039396",193.349916963285,-0.0532539088699159,0.0701399670696628,-0.759251979930705,0.447701837067182,1,"FBgn0039396","CCAP-R"
"FBgn0039398",1.63323107536384,0.0752425351608067,0.107126574013236,0.702370404858744,0.482448196818958,1,"FBgn0039398","CG14540"
"FBgn0039402",791.496892136934,-0.0545304290667801,0.0478044868876998,-1.14069688050163,0.253996085170043,1,"FBgn0039402","Vps2"
"FBgn0039403",39.1903940383344,0.0836345389283673,0.121089042490957,0.690686268616035,0.489762720389611,1,"FBgn0039403","Sld5"
"FBgn0039404",236.768515235433,0.00479865901023963,0.0646919623648536,0.0741770512876989,0.94086950595551,1,"FBgn0039404","CG14543"
"FBgn0039405",0,NA,NA,NA,NA,NA,"FBgn0039405","CG14550"
"FBgn0039406",1900.74623178177,-0.135445555556943,0.0600823998256311,-2.25432998598639,0.0241754162591592,1,"FBgn0039406","RpL34a"
"FBgn0039407",50.3964524432254,0.00387887164273092,0.130235422279378,0.0297835379564407,0.976239687750724,1,"FBgn0039407","CG14544"
