"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","entrez","geneSymbol","cg"
"FBgn0040551",114.629929888469,-0.553702875557762,0.0989324075997756,-5.59677954869682,2.18370088915452e-08,4.61760970180051e-07,"FBgn0040551",50024,"CG11686","CG11686"
"FBgn0040553",0.497021779197338,0.0557652136835737,0.0570935143191824,0.97673464926011,0.328700536620356,NA,"FBgn0040553",50026,"CG14374","CG14374"
"FBgn0040554",418.987790544257,-0.216399565963654,0.0683451402902014,-3.16627583241173,0.00154404303615135,0.0110092322438831,"FBgn0040554",NA,"CR17025","CR17025"
"FBgn0040565",0,NA,NA,NA,NA,NA,"FBgn0040565",8673956,"CG7606","CG7606"
"FBgn0040569",2.773782301451,-0.0870622895678364,0.13062216676756,-0.666520022767364,0.505078769875667,0.753543255817344,"FBgn0040569",50042,"CG14310","CG14310"
"FBgn0040571",3376.85083619324,-0.203802647222313,0.051475443179967,-3.95922083681308,7.51946823644449e-05,0.00080608699494685,"FBgn0040571",50044,"CG17193","CG17193"
"FBgn0040575",186.001056616559,0.0622921348196902,0.0756866031773384,0.823027222845975,0.410492512796888,0.678819585346927,"FBgn0040575",50048,"CG15922","CG15922"
"FBgn0040582",79.4295476826827,-0.0295889573844951,0.136351171322949,-0.217005524025997,0.828204039967924,0.935108054927879,"FBgn0040582",50055,"CG5791","CG5791"
"FBgn0040588",5.5647663581339,-0.000132687253435347,0.137381967951746,-0.000965827287333316,0.999229381438843,0.999808452473223,"FBgn0040588",50061,"CG13841","CG13841"
"FBgn0040600",2532.56377467322,0.255797514828299,0.101196839680147,2.52772236402637,0.0114805097888422,0.0585325577654455,"FBgn0040600",50073,"CG13631","CG13631"
"FBgn0040601",21.6037640023084,0.72071286456507,0.142539913550501,5.05621791548041,4.27652651495477e-07,7.16318191254925e-06,"FBgn0040601",50074,"CG13643","CG13643"
"FBgn0040602",3.68877757703619,-0.137124042773155,0.132646311962806,-1.03375691901336,0.301249816350743,0.5786098968949,"FBgn0040602",50075,"CG14545","CG14545"
"FBgn0040606",197.424241815698,0.300438341135258,0.129987324803553,2.31128951679946,0.0208168686766054,0.0930288521956671,"FBgn0040606",50079,"CG6503","CG6503"
"FBgn0040607",0.268975898014272,-0.00243892705591737,0.0480219326153427,-0.0507877739001729,0.959494633319078,NA,"FBgn0040607",50080,"CG14244","CG14244"
"FBgn0040608",5.72878930687362,-0.566380988385968,0.146251581299529,-3.87264864662214,0.000107658974583646,0.00110325838625702,"FBgn0040608",3772140,"CG14246","CG14246"
"FBgn0040609",16.3473782473066,-0.466437575807758,0.150993717070279,-3.08911910282106,0.00200750941934515,0.0138880898550432,"FBgn0040609",50082,"CG3348","CG3348"
"FBgn0040623",473.326381152638,0.0380861858271474,0.0637799010731158,0.59715028067363,0.550407050684131,0.785782737543766,"FBgn0040623",50096,"Spase12","CG11500"
"FBgn0040628",0.0477214918981331,-0.00294465996536758,0.0303645839326116,-0.0969767928288659,0.922744824207781,NA,"FBgn0040628",50101,"CG18672","CG18672"
"FBgn0040629",1.44906156517101,0.0455644899357497,0.0391124424104682,1.16496150911697,NA,NA,"FBgn0040629",50102,"CG18673","CG18673"
"FBgn0040634",106.724999948864,0.0488958338163639,0.0812877277783285,0.601515568865484,0.547496645320621,0.784075155026957,"FBgn0040634",50107,"CG4186","CG4186"
"FBgn0040636",335.40109879652,-0.156605328120337,0.0861685077973683,-1.81743112563358,0.0691511254052649,0.226606877723579,"FBgn0040636",50109,"CG13255","CG13255"
"FBgn0040637",0.957861422759536,-0.138922194264196,0.0804298401996739,-1.7272469262566,0.0841233264298165,0.258879772398097,"FBgn0040637",50110,"CG11458","CG11458"
"FBgn0040648",0,NA,NA,NA,NA,NA,"FBgn0040648",50121,"CG11666","CG11666"
"FBgn0040649",2.18322050279388,0.0313397691317371,0.122154969139301,0.256557464281281,0.7975204146477,0.922442158116137,"FBgn0040649",50122,"CG15461","CG15461"
"FBgn0040650",258.407430162881,0.0423967374227244,0.0818861259613087,0.517752389980653,0.60463104011586,0.821094014380737,"FBgn0040650",50123,"CG15456","CG15456"
"FBgn0040651",0.266979133929833,0.0144051269916597,0.0341995286301928,0.421208349022163,0.673602948282292,NA,"FBgn0040651",50124,"CG15458","CG15458"
"FBgn0040653",173.962331075945,0.0313236289591237,0.151090050157209,0.207317615730033,0.83576181763311,0.938666536860266,"FBgn0040653",50126,"IM4","CG15231"
"FBgn0040658",6.15571804714599,0.00793347071670474,0.147115060775828,0.0539269784811064,0.956993342215221,0.983971136182589,"FBgn0040658",3885599,"CG13516","CG13516"
"FBgn0040660",1232.52817928943,-0.018791748118116,0.0519690723358172,-0.361594834648696,0.717654825200597,0.88534460973411,"FBgn0040660",50133,"CG13551","CG13551"
"FBgn0040666",377.390555066518,-0.0585247436487812,0.0668757353602849,-0.875126730696662,0.381504954089327,0.654676096048611,"FBgn0040666",50139,"CG12848","CG12848"
"FBgn0040670",85.1929578684196,0.836612610428504,0.105502253290927,7.92980798354619,2.1948498522937e-15,9.3951767288461e-14,"FBgn0040670",50143,"e(y)2b","CG14612"
"FBgn0040674",0.143132876170664,-0.00198415997486982,0.0303645839326116,-0.0653445467678164,0.947899674918333,NA,"FBgn0040674",50147,"CG9445","CG9445"
"FBgn0040679",0.357714790605995,-0.0217441352395731,0.0561653717314216,-0.387144864696203,0.698648965059684,NA,"FBgn0040679",50152,"CG11373","CG11373"
"FBgn0040682",40.1477648773981,-0.0678629904526102,0.140557188169748,-0.482814086823176,0.629227747691389,0.837427441502085,"FBgn0040682",12798232,"CG14664","CG14664"
"FBgn0040684",2.20376158944708,0.0939960299048821,0.124284175434025,0.756299259955095,0.449469791726616,0.711388491630263,"FBgn0040684",50157,"CG12589","CG12589"
"FBgn0040687",24.592813810056,0.11859403975636,0.0590863141960797,2.00713213152546,NA,NA,"FBgn0040687",50160,"CG14645","CG14645"
"FBgn0040688",0.329612658523356,-0.0304896803435577,0.0417591668625303,-0.730131433031904,0.465309849381747,NA,"FBgn0040688",50161,"CG12483","CG12483"
"FBgn0040694",0,NA,NA,NA,NA,NA,"FBgn0040694",50167,"CG14974","CG14974"
"FBgn0040696",0.960601501642178,0.178225419906835,0.0929829704255941,1.91675334839354,0.0552692742243877,0.193019720294122,"FBgn0040696",50169,"CG18675","CG18675"
"FBgn0040697",2233.1977777507,-0.127406613681127,0.0635695058242007,-2.00420959749893,0.0450476129130644,0.167071892897791,"FBgn0040697",50170,"Teh3","CG18676"
"FBgn0040699",0.103322247106207,0.000625339022537813,0.0303645839326116,0.0205943550527692,0.983569243527747,NA,"FBgn0040699",50172,"CG15024","CG15024"
"FBgn0040705",3.73520181153576,0.0966728000317431,0.140100740714945,0.690023475524926,0.490179424571781,0.743745470291805,"FBgn0040705",50178,"CG15434","CG15434"
"FBgn0040715",0,NA,NA,NA,NA,NA,"FBgn0040715",50188,"CG15386","CG15386"
"FBgn0040717",10.0100418898804,-0.457841027458133,0.136123819321032,-3.36341596747567,0.0007698426957759,0.0060837312522598,"FBgn0040717",50190,"Nplp4","CG15361"
"FBgn0040718",10.4403588372471,-0.166475067773853,0.132793848828883,-1.25363538478632,0.209974563639068,0.472883891220759,"FBgn0040718",50191,"CG15353","CG15353"
"FBgn0040719",0,NA,NA,NA,NA,NA,"FBgn0040719",50192,"CG15357","CG15357"
"FBgn0040723",0.557498989811048,-0.0314208992285983,0.0634192758795068,-0.495447145885051,0.620284522161253,NA,"FBgn0040723",50196,"CG5011","CG5011"
"FBgn0040725",0.84016094357205,0.0986511682066134,0.0851335303800153,1.158781595997,0.246545221089776,0.51946837901124,"FBgn0040725",50198,"CG13946","CG13946"
"FBgn0040726",3523.18114707227,-0.0217185338989248,0.0524597654902548,-0.414003640617862,0.678871440608931,0.868860590438019,"FBgn0040726",2768858,"dpr","CG13439"
"FBgn0040729",0.176813343501982,0.00451668654610208,0.0313442042492404,0.144099576118974,0.885421839436997,NA,"FBgn0040729",50202,"CG15126","CG15126"
"FBgn0040730",0,NA,NA,NA,NA,NA,"FBgn0040730",50203,"CG15127","CG15127"
"FBgn0040732",72.54912175355,1.73944321760447,0.148036782684444,11.7500744481342,7.05566590018421e-32,7.12969255880909e-30,"FBgn0040732",50205,"CG16926","CG16926"
"FBgn0040733",145.629974495939,0.508605043270797,0.144555647524681,3.51840313387935,0.000434152282279475,0.00372717920330179,"FBgn0040733",50206,"CG15068","CG15068"
"FBgn0040734",14.2992058721948,-0.404862761071974,0.148852044852039,-2.71990056619251,0.00653015495007911,0.0369622360994377,"FBgn0040734",50207,"CG15065","CG15065"
"FBgn0040735",32.2472082766091,0.09598970736039,0.151315001675168,0.63437006442001,0.525839341204887,0.768101871103937,"FBgn0040735",50208,"CG16836","CG16836"
"FBgn0040736",117.252202303615,-0.316072803819101,0.148948647318854,-2.12202533899139,0.0338356102527283,0.135210827616089,"FBgn0040736",50209,"IM3","CG16844"
"FBgn0040737",0.36398827235597,-0.0214918346546583,0.0556162153151385,-0.386431089078589,0.699177429126269,NA,"FBgn0040737",50210,"Tango8","CG14503"
"FBgn0040743",0.32154162712408,0.0416345562309964,0.0424576687367874,0.980613337230223,0.326783454745973,NA,"FBgn0040743",50216,"CG15919","CG15919"
"FBgn0040747",0.860637869692331,-0.0204913441121653,0.0853348437991376,-0.24012868835148,0.810230494658862,0.928179763068286,"FBgn0040747",50220,"CG12853","CG12853"
"FBgn0040751",119.136361746011,0.139640452607682,0.0855626373984143,1.6320260437679,0.102673999890657,0.299383906854584,"FBgn0040751",50224,"CG13018","CG13018"
"FBgn0040752",10013.5861341723,-0.0311910780764291,0.0673876278116725,-0.462860603486422,0.64346428800667,0.846405989142103,"FBgn0040752",50225,"Prosap","CG30483"
"FBgn0040754",768.961897950593,0.029640815273189,0.0558721373451459,0.530511569480242,0.595757289632606,0.815058913171765,"FBgn0040754",NA,"CG17059","CG17059"
"FBgn0040755",0.289832643091303,0.0219603520367678,0.0419298814300058,0.523739903090987,0.600459457715023,NA,"FBgn0040755",50228,"CG17580","CG17580"
"FBgn0040759",4.82824090280067,0.207250048956808,0.146361396457533,1.4160157935972,0.15677088039786,0.397097064628071,"FBgn0040759",5740215,"CG13177","CG13177"
"FBgn0040763",95.3545674683892,0.0113143599632525,0.111933051300009,0.101081493194778,0.9194857690828,0.970911017150034,"FBgn0040763",50236,"CG18336","CG18336"
"FBgn0040764",0.463586186041712,0.022893008521943,0.0565037823398034,0.405158868556243,0.685360736863654,NA,"FBgn0040764",50237,"CG13230","CG13230"
"FBgn0040765",969.655174477479,0.0736497954223356,0.0770142177595231,0.956314269818427,0.338913482632585,0.614972831011851,"FBgn0040765",2768719,"luna","CG33473"
"FBgn0040773",3525.9616274752,0.00441157551111964,0.0522768721462514,0.0843886661538908,0.932747418241428,0.975773916861775,"FBgn0040773",50246,"CoVIIc","CG2249"
"FBgn0040775",13.5944821143041,-0.144239537716908,0.0910861858959259,-1.58355008828358,NA,NA,"FBgn0040775",2768730,"CG12158","CG12158"
"FBgn0040777",15000.585661106,-0.0196407566191422,0.0410681088854584,-0.478248381826432,0.632473430618152,0.838819145666723,"FBgn0040777",50250,"CG14767","CG14767"
"FBgn0040778",746.847890694864,0.101339383156486,0.0508303133801282,1.99368007823661,0.0461870278587879,0.169917540866349,"FBgn0040778",50251,"CG17977","CG17977"
"FBgn0040780",103.120636785783,0.0597773783721085,0.0891542817012209,0.670493634533875,0.502543162917855,0.752306531795894,"FBgn0040780",50253,"Atg10","CG12821"
"FBgn0040784",0.245711115141089,-0.0106045044130632,0.0303645839326116,-0.349239246505005,NA,NA,"FBgn0040784",50257,"karr","CG15323"
"FBgn0040786",47.2655083604904,0.044272135526013,0.124364839769847,0.355985949147237,0.721851087790488,0.88794454303344,"FBgn0040786",50259,"CG14104","CG14104"
"FBgn0040793",4228.09397979437,0.0622194441823023,0.0554740739476014,1.12159500384039,0.262034676899715,0.537677013452012,"FBgn0040793",50266,"CG7630","CG7630"
"FBgn0040794",22.5357454464365,0.239290217439754,0.147577329741866,1.62145647883931,0.10491977648451,0.304055243183131,"FBgn0040794",50267,"CG13056","CG13056"
"FBgn0040795",0.0988818168355115,0.000625339022537813,0.0303645839326116,0.0205943550527692,0.983569243527747,NA,"FBgn0040795",50268,"CG13038","CG13038"
"FBgn0040796",0,NA,NA,NA,NA,NA,"FBgn0040796",2768963,"CG13064","CG13064"
"FBgn0040797",0.68411837693245,0.0516569868075543,0.0814810506159347,0.633975463215886,0.526096835287934,NA,"FBgn0040797",50270,"CG13066","CG13066"
"FBgn0040798",5.39431955065489,-0.343740822478883,0.144884149153325,-2.37252193899498,0.0176671138905794,0.0821267647221204,"FBgn0040798",50271,"CG13069","CG13069"
"FBgn0040799",4.2124148060189,-0.153404945867842,0.13662122545293,-1.12284855709111,0.261501818778103,0.537364706502257,"FBgn0040799",5740583,"CG13051","CG13051"
"FBgn0040801",15.6579169424114,0.345178234713026,0.148504024979383,2.32436955672379,0.0201056957528566,0.0907083045432859,"FBgn0040801",50274,"CG13053","CG13053"
"FBgn0040805",2786.61285607864,0.0762481451866973,0.05814599089325,1.31132248355146,0.18974883541798,0.445821163147103,"FBgn0040805",2768954,"CG12355","CG12355"
"FBgn0040809",0,NA,NA,NA,NA,NA,"FBgn0040809",50282,"CG13465","CG13465"
"FBgn0040812",0,NA,NA,NA,NA,NA,"FBgn0040812",50285,"CG8750","CG8750"
"FBgn0040813",723.847781586854,0.499183120809976,0.146926477376652,3.3975028172104,0.000680038877690803,0.00548300803412179,"FBgn0040813",50286,"Nplp2","CG11051"
"FBgn0040814",1.35315396554234,0.0417729940604764,0.103804170958779,0.40242115200809,0.68737410577866,0.872433643162702,"FBgn0040814",50287,"CG14113","CG14113"
"FBgn0040816",1.67678679627116,-0.0691703540994954,0.111107232025741,-0.62255492138865,0.533577042027382,0.774512866373903,"FBgn0040816",50289,"CG12521","CG12521"
"FBgn0040817",4.68817155622327,-0.14320761752072,0.133574923834462,-1.07211453624481,0.28366859057097,0.561893545708932,"FBgn0040817",50290,"CG14132","CG14132"
"FBgn0040823",1848.89632642513,0.00661915005486937,0.0696362987628609,0.0950531572249438,0.924272604658192,0.972332683100654,"FBgn0040823",50296,"dpr6","CG14162"
"FBgn0040827",149.789816318791,0.342524986249534,0.150829876339668,2.27093593498791,0.0231508564901257,0.100529679045534,"FBgn0040827",50300,"CG13315","CG13315"
"FBgn0040828",1.1623853800113,0.0775200140261167,0.0955884341460592,0.810976921200175,0.417378924387124,0.684963708711989,"FBgn0040828",50301,"CG13306","CG13306"
"FBgn0040832",90.3709859879944,0.61529930973356,0.103447931078013,5.94791315129872,2.71582616514861e-09,6.52645320934737e-08,"FBgn0040832",50305,"CG8012","CG8012"
"FBgn0040837",201.651157509306,-0.0808044053131451,0.135333265939297,-0.597077183886109,0.550455850213171,0.785782737543766,"FBgn0040837",50310,"CG8620","CG8620"
"FBgn0040842",0.161255301648368,-0.0082509362810984,0.0305386547396025,-0.270180083289609,0.787021714337886,NA,"FBgn0040842",50315,"CG15212","CG15212"
"FBgn0040843",2.47968251905814,0.141209527028518,0.0983133540118177,1.43632091945052,0.150911044040333,0.387751427871869,"FBgn0040843",50316,"CG15213","CG15213"
"FBgn0040849",4.22792601773701,0.00630671442819125,0.141282645768869,0.0446389887014763,0.964395065129893,0.986640944312151,"FBgn0040849",2768714,"Ir41a","CG33492"
"FBgn0040850",43.8153558447575,0.275025128667288,0.113402712934153,2.42520766524324,0.0152996322207925,0.0730778248810268,"FBgn0040850",50323,"CG15210","CG15210"
"FBgn0040859",22.3084149332464,0.121277093651501,0.13833997096897,0.876659817130541,0.380671438529252,0.654229925341654,"FBgn0040859",NA,"CR32658","CR32658"
"FBgn0040871",0.0477214918981331,-0.00294465996536758,0.0303645839326116,-0.0969767928288659,0.922744824207781,NA,"FBgn0040871",50344,"CG12479","CG12479"
"FBgn0040877",640.779102567329,-0.0351174665401543,0.0547691675580249,-0.641190438086344,0.52139896131654,0.765648649320823,"FBgn0040877",50350,"CG12994","CG12994"
"FBgn0040890",268.467481345391,0.114507146115815,0.0649689088471864,1.76249144625697,0.0779863003317109,0.245384152753786,"FBgn0040890",50363,"ksh","CG14199"
"FBgn0040892",0.583224932348791,0.0932664481669171,0.0543272562506274,1.71675241128784,0.0860244194090086,NA,"FBgn0040892",50366,"CG14634","CG14634"
"FBgn0040899",278.161866686519,0.101302922433488,0.0903996685184254,1.12061165813723,0.262453200406883,0.538018111372403,"FBgn0040899",50373,"CG17776","CG17776"
"FBgn0040900",71.3824596121449,-0.486318077388133,0.121243523497142,-4.01108499127046,6.04403457921188e-05,0.000666970055992814,"FBgn0040900",50374,"CG17777","CG17777"
"FBgn0040904",0.302959819902567,0.0228842877456039,0.0485069657571138,0.471773226554534,0.637088663137229,NA,"FBgn0040904",50378,"CG15577","CG15577"
"FBgn0040905",0.0537548043799622,0.00322677886622143,0.0303645839326116,0.106267843925761,0.915369843921712,NA,"FBgn0040905",50379,"CG15578","CG15578"
"FBgn0040906",37.3824847921983,0.0853415186188212,0.1316335151159,0.648326670785022,0.516773687306333,0.762238097285532,"FBgn0040906",50380,"CG15579","CG15579"
"FBgn0040907",412.579918524934,0.0333981825922838,0.07712237753702,0.433054369676974,0.664975271472858,0.859219698848904,"FBgn0040907",50381,"mRpL33","CG3712"
"FBgn0040918",2178.55899612057,-0.0874973397703868,0.0279062876791491,-3.13539875946175,0.0017162065413517,0.0120830349753191,"FBgn0040918",50392,"schlank","CG3576"
"FBgn0040922",0.262983287502199,-0.0170331982180559,0.0341871245455854,-0.498234304419012,0.618318906164106,NA,"FBgn0040922",50396,"CG15036","CG15036"
"FBgn0040923",244.966057214616,0.386032650918199,0.116027850554093,3.32706888108927,0.000877646763254108,0.00677921635175228,"FBgn0040923",50397,"CG11368","CG11368"
"FBgn0040928",102.191454868166,0.0925082831274581,0.100791888132789,0.917814765069011,0.358715850884346,0.633106515347491,"FBgn0040928",NA,"CG15345","CG15345"
"FBgn0040929",76.7209452733556,-0.153572069450778,0.097677558661313,-1.57223492842684,0.115896077795665,0.326948935255138,"FBgn0040929",50403,"CG12659","CG12659"
"FBgn0040931",875.869229532759,0.0944575108606597,0.0920612561839018,1.02602891570338,0.304877954510161,0.581671699829065,"FBgn0040931",50405,"CG9034","CG9034"
"FBgn0040941",0.0561971715601734,0.00322677886622142,0.0303645839326116,0.106267843925761,0.915369843921712,NA,"FBgn0040941",50415,"CG15308","CG15308"
"FBgn0040942",67.242927077405,-0.136985523287909,0.112088437909279,-1.22212001383034,0.221662245678399,0.489044345863534,"FBgn0040942",50416,"CG12643","CG12643"
"FBgn0040949",0.0512601935771876,0.00323483801994542,0.0303645839326116,0.106533256873354,0.915159270368862,NA,"FBgn0040949",50423,"CG13998","CG13998"
"FBgn0040950",0.467138078976748,0.05712723226601,0.0618170083722496,0.924134534657537,0.355416274829918,NA,"FBgn0040950",50424,"Muc26B","CG13990"
"FBgn0040958",0,NA,NA,NA,NA,NA,"FBgn0040958",50432,"Peritrophin-15b","CG31893"
"FBgn0040959",0.301794073437924,-0.029969791592088,0.0415197471494004,-0.72182018556731,0.470405037366471,NA,"FBgn0040959",50433,"Peritrophin-15a","CG17814"
"FBgn0040963",0.279302929614876,-0.0253901634932812,0.0482594898862043,-0.526117527415873,0.59880655129503,NA,"FBgn0040963",50437,"CG18662","CG18662"
"FBgn0040964",465.201567517529,-0.0832203503253349,0.0597929231388723,-1.39180936399532,0.163980133626438,0.408945254638734,"FBgn0040964",50438,"CG18661","CG18661"
"FBgn0040965",80.5865961483191,0.126984905460233,0.109252703628865,1.16230446700527,0.245111812772198,0.517243825377551,"FBgn0040965",NA,"CR13130","CR13130"
"FBgn0040967",0,NA,NA,NA,NA,NA,"FBgn0040967",50441,"CG18666","CG18666"
"FBgn0040968",195.415394396479,0.392417070570492,0.106044700791872,3.70048731940568,0.000215185832653485,0.00204850266019472,"FBgn0040968",50442,"CG14933","CG14933"
"FBgn0040972",13.4397886720426,-0.477426944424795,0.149411522232705,-3.19538237272767,0.00139645693327732,0.0101030053247904,"FBgn0040972",50446,"CG16978","CG16978"
"FBgn0040973",1.45304317056196,0.0336185133987624,0.10311988862774,0.326013864504106,0.744413865360859,0.899704296675716,"FBgn0040973",5740834,"CG16824","CG16824"
"FBgn0040984",0.4446248396994,-0.0240096161855235,0.0498921430200631,-0.481230404872937,0.630352753645998,NA,"FBgn0040984",50458,"CG4440","CG4440"
"FBgn0040985",3098.91131348126,-0.166764901554021,0.0426642804241315,-3.90877098819405,9.27668503540578e-05,0.000964274646850611,"FBgn0040985",50459,"CG6115","CG6115"
"FBgn0040989",0.0498151295197756,-0.00294465996536758,0.0303645839326116,-0.0969767928288657,0.922744824207781,NA,"FBgn0040989",50463,"CG5693","CG5693"
"FBgn0040992",0,NA,NA,NA,NA,NA,"FBgn0040992",50466,"CG10570","CG10570"
"FBgn0040993",0,NA,NA,NA,NA,NA,"FBgn0040993",50467,"CG17325","CG17325"
"FBgn0040996",0.893489013690836,-0.0241929483691247,0.0878294645960435,-0.275453670136736,0.782967715351891,0.914902236941255,"FBgn0040996",50470,"CG12617","CG12617"
"FBgn0041004",1168.5421901345,0.0509593106848942,0.0520151801553409,0.979700743758007,0.327233858877361,0.604093892219244,"FBgn0041004",3355129,"CG17715","CG17715"
"FBgn0041087",2289.04873804156,0.0437337555368102,0.0378130593156187,1.15657807985788,0.247444782228884,0.520728438351569,"FBgn0041087",53558,"wun2","CG8805"
"FBgn0041092",3818.0502766108,-0.00468708409072701,0.0794846290817093,-0.0589684338327695,0.952977250495903,0.982205473227186,"FBgn0041092",34242,"tai","CG13109"
"FBgn0041094",3669.01414057308,0.145849183223767,0.0799910796663126,1.82331809787023,0.0682552268223289,0.224986747664618,"FBgn0041094",39270,"scyl","CG7590"
"FBgn0041096",1721.79112785859,-0.0603177230312613,0.0587558817148653,-1.02658187181967,0.304617393793857,0.581671699829065,"FBgn0041096",39368,"rols","CG32096"
"FBgn0041097",6304.84297992333,0.0156145227195822,0.0387514454439153,0.402940394628143,0.686992073927437,0.872433643162702,"FBgn0041097",33314,"robo3","CG5423"
"FBgn0041100",512.22886264884,0.0917183579031732,0.0557647031234878,1.6447385669761,0.100023735814442,0.294122855012629,"FBgn0041100",40336,"park","CG10523"
"FBgn0041102",0.190307406858394,-0.00804853654592334,0.0303645839326116,-0.265063290963761,0.790960705714444,NA,"FBgn0041102",43567,"ocn","CG7929"
"FBgn0041103",0,NA,NA,NA,NA,NA,"FBgn0041103",34902,"nht","CG15259"
"FBgn0041105",197.427354903753,0.0436895381438,0.0681035044164095,0.641516740117606,0.521187008251183,0.765633155114465,"FBgn0041105",41235,"nerfin-2","CG12809"
"FBgn0041111",4069.77904464662,0.0446202973697522,0.0744163570732971,0.599603355023184,0.548770610680671,0.784772147038326,"FBgn0041111",33496,"lilli","CG8817"
"FBgn0041147",201.201927021824,0.130370665203665,0.0767071260302638,1.69959001139254,0.089208070496613,0.27015342948786,"FBgn0041147",45574,"ida","CG10850"
"FBgn0041150",16966.7706203248,0.0490524624365547,0.0664622837983832,0.738049606982479,0.460484304706821,0.721419558829037,"FBgn0041150",249663,"hoe1","CG12787"
"FBgn0041156",78.8433284046374,0.0371876285770639,0.0950641608388609,0.391184524734816,0.695660846245841,0.874840749899976,"FBgn0041156",38884,"exex","CG8254"
"FBgn0041160",23.1344314902166,0.560569711646755,0.149495924158318,3.74973240777525,0.00017702336883654,0.00173064559160735,"FBgn0041160",39716,"comm2","CG7554"
"FBgn0041164",457.383708981588,0.305700129735562,0.0564217048144161,5.41812996861898,6.02256309089017e-08,1.1637328806347e-06,"FBgn0041164",38427,"armi","CG11513"
"FBgn0041171",3200.74696861816,0.0578307291136952,0.0446316588344329,1.29573335663427,0.195067365083963,0.452742790649704,"FBgn0041171",38516,"ago","CG15010"
"FBgn0041174",622.839098513992,0.0383357442265235,0.0572039794116744,0.670158695615148,0.502756631196537,0.752306531795894,"FBgn0041174",53433,"Vhl","CG13221"
"FBgn0041180",276.973865548778,-0.452741517496965,0.14669677479925,-3.08624043109692,0.00202704842352393,0.0139996935379289,"FBgn0041180",35248,"Tep4","CG10363"
"FBgn0041181",149.705105995163,-0.369198032261408,0.105403456579914,-3.50271275953359,0.000460545813713676,0.0039075077711371,"FBgn0041181",34045,"Tep3","CG7068"
"FBgn0041182",1755.39113789748,0.331229709618836,0.0618211256706101,5.35787250759014,8.42076250798767e-08,1.58282790802941e-06,"FBgn0041182",34044,"Tep2","CG7052"
"FBgn0041183",33.6762584954958,-0.302152258184091,0.140546202882461,-2.14984291277354,0.0315676424933433,0.128291103722562,"FBgn0041183",34937,"Tep1","CG18096"
"FBgn0041184",2049.83897425289,-0.0224315115555061,0.0512665791622319,-0.437546485879662,0.661715071157183,0.857244085921214,"FBgn0041184",35085,"Socs36E","CG15154"
"FBgn0041186",508.308232297447,-0.030720437469895,0.0644195586478181,-0.47688059519072,0.633447150615065,0.839240889068514,"FBgn0041186",43448,"Slbp","CG11886"
"FBgn0041188",5145.55384023151,-0.0345728013036134,0.063239694068976,-0.546694632423499,0.584588542439771,0.807012539770496,"FBgn0041188",41883,"Atx2","CG5166"
"FBgn0041191",1828.79589321101,-0.0904682926912384,0.0392744899753992,-2.30348739723688,0.0212514354377736,0.0943419863438506,"FBgn0041191",117332,"Rheb","CG1081"
"FBgn0041194",173.661613836772,0.786680984232123,0.147698392089545,5.32626640752584,1.00252061937693e-07,1.86267047863495e-06,"FBgn0041194",38753,"Prat2","CG10078"
"FBgn0041195",0.642526631236186,-0.00146236546313793,0.0687002457626642,-0.0212861751352376,0.983017371985734,NA,"FBgn0041195",34651,"Pkd2","CG6504"
"FBgn0041205",1819.47759312309,-0.100182374956505,0.0346827433957928,-2.88853663659887,0.00387038939039822,0.0240494760104986,"FBgn0041205",37967,"key","CG16910"
"FBgn0041210",5385.76713620096,0.0567317489844018,0.0599445327238822,0.946404057326142,0.343942536760048,0.620457901479965,"FBgn0041210",32278,"HDAC4","CG1770"
"FBgn0041224",1.00489815224125,0.00384358011672479,0.0904027804424888,0.0425161714928663,0.966087220419507,0.987117206321486,"FBgn0041224",117338,"Gr97a","CG33083"
"FBgn0041225",1.28805440187639,-0.0349685034642553,0.0929578102473643,-0.376176067091112,0.706786006622643,0.880388638596118,"FBgn0041225",117339,"Gr94a","CG31280"
"FBgn0041229",1.28501020430739,-0.0337872048650599,0.0934116285023553,-0.361702342703596,0.717574476206737,0.88534460973411,"FBgn0041229",42568,"Gr93a","CG13417"
"FBgn0041231",0.159924695912741,0.0104274921345996,0.030475705695883,0.342157528316342,0.73223234580068,NA,"FBgn0041231",39324,"Gr68a","CG7303"
"FBgn0041232",0.595664527721672,0.00579387349468713,0.067247318881867,0.0861576876375576,0.931341065956616,NA,"FBgn0041232",117342,"CG32395","CG32395"
"FBgn0041233",0.402905900797926,0.0404339037688976,0.0612130429752077,0.660543926647692,0.508904839259581,NA,"FBgn0041233",37725,"Gr59e","CG33151"
"FBgn0041234",0.988627572956733,0.0909352968625414,0.0864344405807904,1.05207248697982,0.29276629395406,0.570989221937296,"FBgn0041234",37726,"Gr59f","CG33150"
"FBgn0041235",3.05203301775461,0.838237699457083,0.128397207642867,6.5284729695105,6.64435998045823e-11,1.9005027804893e-09,"FBgn0041235",192481,"Gr59c","CG30186"
"FBgn0041236",11.3910320062849,2.01709783460714,0.151253292745683,13.3358937051286,1.43129098949318e-40,1.93900607895296e-38,"FBgn0041236",117343,"Gr59d","CG30330"
"FBgn0041237",0.947529425302867,-0.0169368496244603,0.0841061488585228,-0.201374689654976,0.840405604550958,0.940274489658389,"FBgn0041237",37501,"Gr58c","CG13491"
