"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","entrez","geneSymbol","cg","Bonf.correction"
"FBgn0036638",3.74726546532403,-0.588371945629715,0.136492003047343,-4.31066972784945,1.62760846342578e-05,0.000204121639238179,"FBgn0036638",39839,"CG13033","CG13033",0.20065157137113
"FBgn0036678",8.76890990058761,-0.69027666584056,0.151925054644608,-4.54353409617192,5.53188526530281e-06,7.71460198536799e-05,"FBgn0036678",39895,"CG11905","CG11905",0.068197081550653
"FBgn0036687",72.1718013966665,-0.737282069321831,0.106010419370736,-6.95480759059573,3.53043546776778e-12,1.1363761996512e-10,"FBgn0036687",39905,"CG6652","CG6652",4.35232084466412e-08
"FBgn0036732",1195.2102132142,0.570373613267593,0.0671914779901992,8.48877908818719,2.08819237659372e-17,1.0380336943003e-15,"FBgn0036732",39954,"Oatp74D","CG7571",2.57432356186473e-13
"FBgn0036742",101.15106825312,-1.3600679524073,0.114231630325514,-11.9062290237096,1.09833033706767e-32,1.12835136628085e-30,"FBgn0036742",39966,"CG7497","CG7497",1.35402163953702e-28
"FBgn0036756",107.071850905612,0.934550025830625,0.12572818492221,7.43309884262504,1.06082568784659e-13,3.95101482772591e-12,"FBgn0036756",39981,"cln3","CG5582",1.30778590797728e-09
"FBgn0036765",137.0644764476,1.51734263284608,0.102543159821092,14.7971121183841,1.52908038376192e-49,2.58226068096122e-47,"FBgn0036765",39991,"CG7408","CG7408",1.88505029710169e-45
"FBgn0036790",2107.05973338595,-1.58562712309045,0.0656104639572219,-24.1672902073103,4.91367775714496e-129,3.18820102053069e-126,"FBgn0036790",40020,"AstC-R1","CG7285",6.0575819390083e-125
"FBgn0036795",13.3314474565133,-1.35330175300893,0.151710091036256,-8.92031468549787,4.6496513978043e-19,2.66608848521541e-17,"FBgn0036795",40025,"CG18233","CG18233",5.73209024321314e-15
"FBgn0036816",842.675144774169,0.687764957722121,0.0622335569510077,11.0513522192465,2.15937512388e-28,1.90148403765661e-26,"FBgn0036816",40049,"Indy","CG3979",2.66207765271926e-24
"FBgn0036833",30.7422682169524,0.757597642092431,0.133213293981555,5.68710238632288,1.29212995078941e-08,2.80941411522607e-07,"FBgn0036833",40069,"CG3819","CG3819",0.000159293780333318
"FBgn0036834",269.033093517862,0.505874601316744,0.0842561395028033,6.00400877967964,1.92504284593699e-09,4.70999191457101e-08,"FBgn0036834",40070,"CG6836","CG6836",2.37319282047112e-05
"FBgn0036931",294.725427243286,1.10912864665778,0.0799352623943992,13.8753362838213,8.93729523738929e-44,1.43089578813682e-41,"FBgn0036931",40192,"CG14183","CG14183",1.10178975686535e-39
"FBgn0036942",30.5071359442494,-1.08030228364537,0.14241427877262,-7.58563181273547,3.30870756642356e-14,1.26676232543073e-12,"FBgn0036942",40204,"CG7328","CG7328",4.07897468788697e-10
"FBgn0036959",64.2208788685339,0.575180121933264,0.105456340960263,5.4542013945847,4.91934237414613e-08,9.64159821756336e-07,"FBgn0036959",40222,"CG6951","CG6951",0.000606456527884735
"FBgn0036962",41.286634489123,1.54091336565333,0.127854722970352,12.0520644826758,1.89152177707388e-33,2.01023107480748e-31,"FBgn0036962",40226,"CG17122","CG17122",2.33186804677667e-29
"FBgn0036969",7.13523691102299,0.523167303005671,0.150472338398951,3.4768337394916,0.000507372336619954,0.00424924331919211,"FBgn0036969",40235,"Spn77Bb","CG6663",1
"FBgn0037025",68.8693052603931,0.581173258605508,0.116711000140021,4.97959282251255,6.37181871704421e-07,1.03767214192498e-05,"FBgn0037025",40300,"Spc105R","CG11451",0.0078551781143721
"FBgn0037030",69.8006147873871,-0.671775316395571,0.129440588827369,-5.18983513966779,2.10480350319067e-07,3.72281457494039e-06,"FBgn0037030",40307,"CG3288","CG3288",0.00259480175873345
"FBgn0037046",74.9370870639477,-0.587157999324282,0.104847032018012,-5.60013944146187,2.14179449741164e-08,4.53677707286782e-07,"FBgn0037046",40326,"CG10581","CG10581",0.000264040425640907
"FBgn0037090",78.6352441465091,1.13126769281738,0.120412668095286,9.39492256680314,5.72599250606756e-21,3.83641497906527e-19,"FBgn0037090",40381,"Est-Q","CG7529",7.05900356148009e-17
"FBgn0037167",116.270307838958,1.37239986992917,0.132927291522427,10.3244401823807,5.46365840005327e-25,4.0821806518701e-23,"FBgn0037167",40472,"CG11425","CG11425",6.73559807558567e-21
"FBgn0037324",125.469765135193,-0.568046112007506,0.11131436806656,-5.10307987974963,3.34169865244115e-07,5.69798907154835e-06,"FBgn0037324",40650,"Orco","CG10609",0.00411964609872945
"FBgn0037410",43.9801309484108,-0.568432738589677,0.137987017763844,-4.11946535117177,3.79752521144611e-05,0.000440827597049978,"FBgn0037410",40756,"Osi2","CG1148",0.468158908067076
"FBgn0037418",19.0591311562096,-1.85059554116993,0.151566990637374,-12.2097531486754,2.75724447774472e-34,3.03493838586044e-32,"FBgn0037418",40765,"Osi11","CG15596",3.3991309921637e-30
"FBgn0037515",465.160268039731,-0.7198161835915,0.0757013588157455,-9.50862963164913,1.93190623386456e-21,1.30860110170782e-19,"FBgn0037515",40918,"Sp7","CG3066",2.38165400510823e-17
"FBgn0037521",23116.765205615,-0.544039725967101,0.0574175137039689,-9.47515297809726,2.66370113616633e-21,1.79443210965347e-19,"FBgn0037521",40924,"CG2993","CG2993",3.28381076066585e-17
"FBgn0037531",29.3960152263254,1.2960628064741,0.134090569032747,9.66557764519275,4.22231103887358e-22,2.92430620714795e-20,"FBgn0037531",40938,"CG10445","CG10445",5.20526504872335e-18
"FBgn0037553",34.7710235946204,0.522623837703757,0.130482476860353,4.00531818738455,6.19340555853893e-05,0.000680501815736791,"FBgn0037553",40964,"CG18249","CG18249",0.76352303725668
"FBgn0037579",57.020412965158,-1.75156655504419,0.114371060115159,-15.3147706533502,6.09264083364846e-53,1.19222343170188e-50,"FBgn0037579",40995,"CG18193","CG18193",7.51100761972183e-49
"FBgn0037581",94.1760704450777,-0.561612367127364,0.102752269573437,-5.46569306409316,4.61101613982513e-08,9.10971265573144e-07,"FBgn0037581",40997,"CG7352","CG7352",0.000568446069717642
"FBgn0037583",210.417014783147,-0.526448299122405,0.0657690164488701,-8.00450314673133,1.19949988726736e-15,5.24377113838015e-14,"FBgn0037583",41000,"CG9684","CG9684",1.4787434610232e-11
"FBgn0037684",27.8198654480546,0.583951350342316,0.133661641966684,4.36887757587078,1.24886747874268e-05,0.000161655339863438,"FBgn0037684",41117,"CG8129","CG8129",0.153960382779397
"FBgn0037850",300.71009016949,-0.5557901870814,0.0606592227931392,-9.16250096010565,5.07082355089069e-20,3.17325445357261e-18,"FBgn0037850",41314,"CG14695","CG14695",6.25131127353805e-16
"FBgn0037934",27.0165148863982,-0.993272341364181,0.141968781140617,-6.99641381283935,2.62597185817867e-12,8.56428070572134e-11,"FBgn0037934",41408,"CG6830","CG6830",3.23729810676267e-08
"FBgn0037975",27.0996628112468,1.36784266713098,0.142850413863545,9.57534969718456,1.01513186538728e-21,6.95252535360801e-20,"FBgn0037975",41454,"CG3397","CG3397",1.25145456364944e-17
"FBgn0037997",8.00848767294503,-0.53224739933217,0.147675424129052,-3.6041704465805,0.0003131515085876,0.00282615797794139,"FBgn0037997",12797890,"CG14742","CG14742",1
"FBgn0037999",37.4380282342875,-0.587828982047215,0.147256418828571,-3.99187340506723,6.55533668259071e-05,0.000712019300642981,"FBgn0037999",41480,"CG4860","CG4860",0.808141906229783
"FBgn0038002",1925.21555777631,1.99722733316917,0.0838159773761258,23.8287185294824,1.68335177034969e-125,9.02276548907434e-123,"FBgn0038002",14462452,"CG12256","CG12256",2.0752360624871e-121
"FBgn0038005",36.9379255150826,-0.948125027311109,0.123509029271245,-7.67656448200949,1.63411815870617e-14,6.43623279889127e-13,"FBgn0038005",41486,"Cyp313a5","CG15807",2.01454086605297e-10
"FBgn0038006",35.4418525366373,-0.509683093904655,0.134324517857536,-3.79441595647657,0.000147991398046718,0.0014748892118997,"FBgn0038006",41487,"Cyp313a2","CG10094",1
"FBgn0038029",121.691409626186,-0.521266742399563,0.0924458006606204,-5.63862002032083,1.71418324377107e-08,3.68803682883242e-07,"FBgn0038029",41512,"GstD11","CG17639",0.000211324510292098
"FBgn0038070",33.3458537348483,-0.689076511018559,0.150527460203568,-4.57774621379168,4.70012425143738e-06,6.62964894413272e-05,"FBgn0038070",41557,"CG6753","CG6753",0.05794313177172
"FBgn0038079",27.6001221216541,-0.728117810684905,0.148515321164388,-4.90264442063165,9.45550504261189e-07,1.49637312150602e-05,"FBgn0038079",41568,"NijC","CG14394",0.0116567466165319
"FBgn0038088",877.695875278069,-0.505857922191472,0.0576249694507708,-8.77845015820144,1.65742705541624e-18,9.08122699518727e-17,"FBgn0038088",41579,"CG10126","CG10126",2.04327607391713e-14
"FBgn0038098",1328.46873945961,-0.596418953620601,0.0373104116858624,-15.9853222377226,1.61728469105565e-57,3.49787467918142e-55,"FBgn0038098",41589,"CG7381","CG7381",1.99378856713341e-53
"FBgn0038113",128.579244577315,0.93493839766106,0.0902821152726536,10.355743159512,3.94113895394452e-25,2.9625829892822e-23,"FBgn0038113",41606,"CG11668","CG11668",4.8586361024228e-21
"FBgn0038118",22.0639003818058,0.827449854191122,0.141951936745657,5.8290846406253,5.57322321352585e-09,1.27470678620309e-07,"FBgn0038118",41615,"timeout","CG7855",6.87066957763466e-05
"FBgn0038236",51.0961489787774,0.604922660221531,0.136232912484441,4.44035621928453,8.9810092400328e-06,0.000120482996684313,"FBgn0038236",41759,"Cyp313a1","CG3360",0.110717881911124
"FBgn0038299",81.5847663989782,-0.643385143438742,0.144158753205702,-4.46303210267564,8.08079405603883e-06,0.000109713688461285,"FBgn0038299",41829,"Spn88Eb","CG6687",0.0996200291228467
"FBgn0038337",208.502271911878,0.514817974587716,0.078939269814263,6.52169668910084,6.95164832503391e-11,1.97921294575099e-09,"FBgn0038337",41882,"CG6125","CG6125",8.56999205510181e-07
"FBgn0038395",47.2984654308569,-0.555333337600784,0.125711999326627,-4.41750461829747,9.98469378398482e-06,0.000131789405748356,"FBgn0038395",41949,"CG10407","CG10407",0.123091304968965
"FBgn0038404",24.0751089035903,1.27822547140238,0.150739469130806,8.47969996692231,2.25775396967665e-17,1.11334363752695e-15,"FBgn0038404",41963,"CG8925","CG8925",2.78335909381738e-13
"FBgn0038407",1030.29853487378,0.572818619392137,0.100426191768704,5.70387674075528,1.17112778277185e-08,2.55986938049847e-07,"FBgn0038407",41967,"CG6126","CG6126",0.000144376633060114
"FBgn0038419",105.499188236903,-1.29960170484068,0.119711271672768,-10.8561348207306,1.86475954687029e-27,1.55329430363628e-25,"FBgn0038419",41982,"CG14879","CG14879",2.29887556938169e-23
"FBgn0038435",355.502156713899,-1.12464719456789,0.0754888190265596,-14.8981956410287,3.38600503546542e-50,5.96323858245967e-48,"FBgn0038435",42001,"Gyc-89Da","CG14885",4.17426700772177e-46
"FBgn0038450",18.6566191069191,0.696733779675825,0.144249290071581,4.83006730452595,1.36486907337442e-06,2.09019949522483e-05,"FBgn0038450",42022,"CG17560","CG17560",0.0168261059365599
"FBgn0038465",6179.27378232707,-1.43964493278782,0.0783150335108049,-18.3827404298971,1.80609653429854e-75,4.94790179440721e-73,"FBgn0038465",42049,"Irc","CG8913",2.22655580748324e-71
"FBgn0038466",23.6960930551011,-1.2209101279671,0.141435682087986,-8.63226386681957,6.01494276271058e-18,3.12878541682261e-16,"FBgn0038466",42050,"CG8907","CG8907",7.4152214378696e-14
"FBgn0038516",46.7829422714474,0.505943976571093,0.146355840282769,3.4569442230223,0.000546337917930409,0.00453247230972145,"FBgn0038516",42106,"P5cr-2","CG5840",1
"FBgn0038525",18.2406888179978,-0.984954257891277,0.150382175368041,-6.54967422489221,5.76627332956362e-11,1.66869994382301e-09,"FBgn0038525",42116,"CG14329","CG14329",7.10866176068603e-07
"FBgn0038530",9.22229424597485,-1.19089870383479,0.145183569481711,-8.20270990778202,2.35027864763437e-16,1.10168194555272e-14,"FBgn0038530",42122,"AttD","CG7629",2.89742351680365e-12
"FBgn0038550",36.3555292125568,-0.807031298639697,0.126110523908876,-6.39939692283602,1.55991845727279e-10,4.35083138942509e-09,"FBgn0038550",42144,"CG17801","CG17801",1.92306747412589e-06
"FBgn0038610",23.1564662198407,-0.541215551939869,0.146194354615731,-3.70202771073099,0.000213883251137487,0.0020392519103039,"FBgn0038610",42211,"CG7675","CG7675",1
"FBgn0038638",439.493131593666,0.575923223953974,0.0490625463495171,11.7385514369994,8.08595200990965e-32,8.03900132081986e-30,"FBgn0038638",42242,"CG7702","CG7702",9.96836163781662e-28
"FBgn0038652",136.939150699158,0.700973398870302,0.11516741608698,6.08656009388013,1.15362369889438e-09,2.90835847852145e-08,"FBgn0038652",42257,"CG7720","CG7720",1.42218729599699e-05
"FBgn0038716",41.6719943281349,-0.579244613869956,0.137139065785892,-4.22377541038744,2.40243466393772e-05,0.000290649799185714,"FBgn0038716",42335,"CG7342","CG7342",0.296172145370242
"FBgn0038752",371.660314278496,0.785798660000768,0.0737624383541106,10.6531003791983,1.68652627166191e-26,1.35009713487325e-24,"FBgn0038752",42376,"CG4462","CG4462",2.0791495877048e-22
